le_id,sub_prof_id,customer_id,bp_id,sca_ref,account_number,account_name,account_status,security_id,security_name,security_code,booking_basis,quantity,market_price_currency,market_price,type,mth_end,src,cty
LE001,SP001,,603643,636237000000,,HSBC HOLDINGS PLC,Active,815707,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2922061606,,5615.6,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,27072,275482000000,,STANDARD CHARTERED BANK NOMINEES,Active,578693,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,US46625HJD3,,2303.63,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,934998,433504000000,,RAFFLES NOMINEES UNCLAIM,Active,387330,GENTING SINGAPORE LTD - USD0.1,XS2051273896,,5341.73,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,706787,816846000000,,RAFFLES NOMINEES UNCLAIM,Active,154302,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1F67001091,,5036.87,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,460081,201600000000,,"UCO BANK, SINGAPORE (ICSD)",Active,101139,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,CNE100002359,,3920.48,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,554676,588252000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,108454,AMCORP GLOBAL LIMITED - NPV,XS0326729224,,5391.69,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,510905,349412000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,193670,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,XS0326729224,,5816.51,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,153790,952047000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,772741,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXE21576413,,7058.31,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,649966,283180000000,,STANDARD CHARTERED BANK NOMINEES,Active,468247,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,XS2542162321,,5512.06,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,911736,195422000000,,"UCO BANK, SINGAPORE (ICSD)",Active,246814,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG1K01001701,,8330.95,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,339780,253722000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,390421,GENTING SINGAPORE LTD - USD0.1,SGXF74367608,,1318.25,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,826808,859957000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,989079,RENAISSANCE UNITED LTD - NPV,SG7G4000008,,3750.36,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,794170,423805000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,921875,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,CNE100002359,,6035.32,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,533850,755576000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,653948,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,XS2051273896,,5373.53,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,912628,726374000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,483162,DBS GROUP HOLDINGS LTD - SGD1.00,MY00007356PH,,3776.96,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,27500,175537000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,374921,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,XS2922061606,,3153.53,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,541219,788425000000,,DEUTSCHE BANK TRUST COMPANY,Active,904373,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,US46625HJD3,,3048.25,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,681652,690715000000,,OCBC SECURITIES PRIVATE LTD,Active,260097,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SGXE21576413,,3101.2,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,857312,689078000000,,HSBC HOLDINGS PLC,Active,509711,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SGXE21576413,,5986.64,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,775416,161154000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,190400,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,XS0326729224,,3283.28,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,334314,914610000000,,RAFFLES NOMINEES UNCLAIM,Active,225245,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,XS2542162321,,3848.72,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,530526,482050000000,,DEUTSCHE BANK TRUST COMPANY,Active,642347,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,MY00007356PH,,10120.17,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,778538,232656000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,451284,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,SGXF75619605,,7298.55,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,756925,735548000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,620248,JPMORGAN CHASE AND CO USD1.00,SG1L01001701,,4930.02,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,911104,282823000000,,JP MORGAN CHASE AND CO,Active,264951,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,XS0326729224,,3746.07,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,249499,661527000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,146177,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SGXF74367608,,6415.5,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,411583,267161000000,,RAFFLES NOMINEES UNCLAIM,Active,999138,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG1T75931496,,6264.82,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,347433,556333000000,,HSBC HOLDINGS PLC,Active,384434,GENTING SINGAPORE LTD - USD0.1,SG1K01001701,,6243.62,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,198056,981427000000,,DEUTSCHE BANK TRUST COMPANY,Active,148159,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SGXE21576413,,3545.73,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,821102,442931000000,,HSBC HOLDINGS PLC,Active,190581,DBS GROUP HOLDINGS LTD - SGD1.00,JP3897700005,,4851.13,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,315759,961415000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,875501,UOB LTD - SGD1.00,SGXF74367608,,5355.4,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,820143,318081000000,,BNP PARIBAS SECURITIES SERVICES,Active,897423,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,XS2542162321,,5760.4,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,254315,480283000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,451291,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,US404280DB3,,6119.58,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,565550,361920000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,615929,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,XS2542162321,,6667.84,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,976026,674862000000,,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,Active,834891,SEROJA INVESTMENTS LIMITED - PHY,JP3897700005,,4859.67,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,539979,800653000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,178465,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1K01001701,,5859.24,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,258273,384721000000,,HSBC HOLDINGS PLC,Active,939717,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG2F7993489,,5543.16,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,254959,246900000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,214266,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,XS0326729224,,2837.89,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,339287,230595000000,,BNP PARIBAS SECURITIES SERVICES,Active,475691,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,JP3897700005,,4920.89,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,903892,199299000000,,RAFFLES NOMINEES UNCLAIM,Active,946826,RENAISSANCE UNITED LTD - NPV,SG1T75931996,,5056.64,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,165528,882076000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,473023,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1L01001701,,6876.57,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,282804,130812000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,996114,JPMORGAN CHASE AND CO USD1.00,SG1T75931496,,5192.24,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,494487,980906000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,227352,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,XS2922061606,,4131.01,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,873684,509742000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,710610,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SGXF75619605,,5444.27,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,217356,812546000000,,STANDARD CHARTERED BANK NOMINEES,Active,948611,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SGXE21576413,,7511.51,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,998052,153520000000,,RAFFLES NOMINEES UNCLAIM,Active,701761,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,US404280DB3,,4626.26,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,726400,290811000000,,JP MORGAN CHASE AND CO,Active,325146,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SGXF75619605,,7893.96,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,46332,781242000000,,OCBC SECURITIES PRIVATE LTD,Active,357724,RENAISSANCE UNITED LTD - NPV,CNE100002359,,7063.69,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,73941,405319000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,243902,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,SG7G4000008,,5534.1,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,671393,984738000000,,BNP PARIBAS SECURITIES SERVICES,Active,933456,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,US404280DB3,,5164.57,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,370745,722395000000,,DEUTSCHE BANK TRUST COMPANY,Active,437226,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SGXF75619605,,3965.42,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,636121,131005000000,,HL BANK A/C CLIENTS OMNIBUS A/C 30PCT - UNITED,Active,161437,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG1L01001701,,9597.8,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,177378,371013000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,379473,DBS GROUP HOLDINGS LTD - SGD1.00,XS2922061606,,4108.99,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,382039,294020000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,721301,AMCORP GLOBAL LIMITED - NPV,XS2051273896,,8159.14,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,605225,257039000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,297377,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG1T75931496,,4159.63,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,49807,160517000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,730889,ADDVALUE TECHNOLOG - 6 PCT NTS 04/11/2027 SGD,SG7D1000009,,2311.1,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,357848,778252000000,,CLEARSTREAM BANKING S.A.-SG,Active,945619,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG2F7993489,,2991.72,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,72448,259008000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,838927,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,XS0326729224,,4930.63,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,86054,874699000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,714483,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG2F7993489,,8101,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,175154,969460000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,780714,AMCORP GLOBAL LIMITED - NPV,MY00007356PH,,6968.64,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,244081,747104000000,,RAFFLES NOMINEES UNCLAIM,Active,496764,RENAISSANCE UNITED LTD - NPV,SG1F67001091,,4901.07,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,746109,731140000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,992083,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,XS2922061606,,2754.56,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,975778,343144000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,209167,MITSUBISHI CHEMICAL GROUP CORP - NPV,XS2542162321,,5332.9,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,259556,281761000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,961574,AMCORP GLOBAL LIMITED - NPV,JP3897700005,,5578.34,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,271662,175992000000,,JP MORGAN CHASE AND CO,Active,369125,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG7D1000009,,3724.52,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,778170,642944000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,468292,DBS GROUP HOLDINGS LTD - SGD1.00,US404280DB3,,3753.72,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,837043,735071000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,270557,JPMORGAN CHASE AND CO USD1.00,SGXE21576413,,3725.23,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,344198,177759000000,,HSBC HOLDINGS PLC,Active,278368,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,MY00007356PH,,7841.01,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,364366,875167000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,552275,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SG1T75931996,,3335.29,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,116176,324760000000,,CLEARSTREAM BANKING S.A.-SG,Active,529161,DBS GROUP HOLDINGS LTD - SGD1.00,SG1T75931496,,3895.55,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,321847,204099000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,511987,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1T75931496,,5405.85,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,388356,568168000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,408857,UOB LTD - SGD1.00,CNE100002359,,8095.01,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,227005,800813000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,185916,MITSUBISHI CHEMICAL GROUP CORP - NPV,XS0326729224,,3774.42,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,503821,390602000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,773045,DBS GROUP HOLDINGS LTD - SGD1.00,US404280DB3,,5571.73,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,397345,590428000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,376085,JPMORGAN CHASE AND CO USD1.00,JP3897700005,,6317.09,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,601655,263473000000,,"UCO BANK, SINGAPORE (ICSD)",Active,189870,SEROJA INVESTMENTS LIMITED - PHY,SG1T75931496,,4646.11,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,590493,999311000000,,DEUTSCHE BANK TRUST COMPANY,Active,538967,DBS GROUP HOLDINGS LTD - SGD1.00,CNE100002359,,2241.36,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,323369,534131000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,626491,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,SG1L01001701,,4933.75,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,136124,933006000000,,STANDARD CHARTERED BANK NOMINEES,Active,281276,BRITISH AMERICAN TOBACCO (M) BHD -PHY 50 SEN,SG7G4000008,,3964.78,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,453940,579675000000,,CLEARSTREAM BANKING S.A.-SG,Active,962520,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1T75931996,,4967.15,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,101254,711552000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,678870,AMCORP GLOBAL LIMITED - NPV,SGXF75619605,,10053.86,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,834758,785908000000,,MORGAN STANLEY NOMINEES (SINGAPORE) PTE LTD,Active,647945,HSBC HOLDINGS PLC - 8 PCT FRN CNV SUB PERP USD,XS0326729224,,4021.12,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,604116,742475000000,,"UCO BANK, SINGAPORE (ICSD)",Active,210766,SINGAPORE TELECOMMUNICATIONS LTD - SGD0.25,XS0326729224,,6363.78,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,930538,389528000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,786594,MITSUBISHI CHEMICAL GROUP CORP - NPV,SG1K01001701,,6167.86,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,190564,543565000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,748276,UOB LTD - SGD1.00,US404280DB3,,6181.31,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,734056,152560000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,381631,SEROJA INVESTMENTS LIMITED - PHY,SG7D1000009,,6640.96,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,336053,854609000000,,"UCO BANK, SINGAPORE (ICSD)",Active,339030,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,SG1F67001091,,7133.35,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,292507,558397000000,,OCBC SECURITIES PRIVATE LTD,Active,776913,GENTING SINGAPORE LTD - USD0.1,SG7G4000008,,7764.32,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,786936,935304000000,,DEUTSCHE BANK TRUST COMPANY,Active,492073,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG1L01001701,,4665.76,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,754037,544558000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,918430,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1K01001701,,7413.02,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,927693,322621000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,361609,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,JP3897700005,,5737.35,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,297286,656045000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,766275,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,SG7D1000009,,5057.49,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,632899,295190000000,,CITIBANK N.A. SINGAPORE BRANCH,Active,715388,DBS GROUP HOLDINGS LTD - SGD1.00,XS2051273896,,5382.2,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,795342,859483000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,398916,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,US404280DB3,,2280.29,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,908746,809620000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,810614,HOUSING AND DEV BRD - 2.598 PCT SNR MTN 30/10/26 SGD,SGXF75619605,,6290.97,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,916630,850621000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,597126,GACI FIRST INVESTM - 5 PCT GTD SNR 13/10/2027 USD,MY00007356PH,,4384.44,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,244639,766804000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,847362,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,US46625HJD3,,5498.77,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,491294,337306000000,,STANDARD CHARTERED BANK NOMINEES,Active,416822,CHINA INTL CAPITAL CORPORATION LTD - CNY1 H,SG1T75931996,,4809.41,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,17704,715788000000,,OCBC SECURITIES PRIVATE LTD,Active,738635,RENAISSANCE UNITED LTD - NPV,SG1F67001091,,6215.79,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,76938,801267000000,,HSBC HOLDINGS PLC,Active,390334,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG1F67001091,,4107.13,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,953390,985007000000,,OCBC SECURITIES PRIVATE LTD,Active,523727,AMCORP GLOBAL LIMITED - NPV,XS2542162321,,7147.26,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,319963,544179000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,872519,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG1K01001701,,5265.94,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,369836,884805000000,,PHILLIP SECURITIES (EUROCLEAR) CLIENT ACCOUNT-MACTIVE,Active,819656,DBS GROUP HOLDINGS LTD - SGD1.00,CNE100002359,,7390.09,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,896486,299966000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,202344,MITSUBISHI CHEMICAL GROUP CORP - NPV,XS2542162321,,3882.16,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,722730,468936000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,333049,SEROJA INVESTMENTS LIMITED - PHY,SGXF74367608,,8131.05,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,399737,741069000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,586288,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,CNE100002359,,3889.6,INR,,,2024-12-30,SECCURE,SG
LE001,SP001,,505158,314273000000,,DEUTSCHE BANK TRUST COMPANY,Active,225636,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1L01001701,,2103.97,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,923151,266878000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,310026,AMCORP GLOBAL LIMITED - NPV,US46625HJD3,,5880.03,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,341752,889683000000,,RAFFLES NOMINEES UNCLAIM,Active,916779,GENTING SINGAPORE LTD - USD0.1,CNE100002359,,2957.53,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,338638,162855000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,574012,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG7G4000008,,5487.6,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,523358,940891000000,,BBPLC CLIENT A/C PB CAYMAN CLIENTS,Active,235691,UOB LTD - SGD1.00,US46625HJD3,,2439.39,JPY,,,2024-12-30,SECCURE,SG
LE001,SP001,,459865,628132000000,,MITSUBISHI CHEMICAL GROUP CORP - NPV,Active,104895,BANCO SANTANDER - 3.6 PCT - FRN 23/10/2030 SGD,SG1T75931496,,6300.4,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,24760,456018000000,,DEUTSCHE BANK TRUST COMPANY,Active,299834,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SG7D1000009,,8693.27,AUD,,,2024-12-30,SECCURE,SG
LE001,SP001,,247256,440781000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,207697,COUNTRY GARDEN HLD - 6.15 PCT GTD SNR 17/09/25 USD,SG1L01001701,,1948.95,EUR,,,2024-12-30,SECCURE,SG
LE001,SP001,,78458,150783000000,,HL BANK A/C CLIENTS OMNIBUS A/C - HONG KONG,Active,404955,JPMORGAN CHASE AND CO USD1.00,SG1L01001701,,4908.83,HKD,,,2024-12-30,SECCURE,SG
LE001,SP001,,464730,855433000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,459381,MITSUBISHI CHEMICAL GROUP CORP - NPV,XS2051273896,,4517.53,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,30053,345794000000,,AIG ASIA PACIFIC INSURANCE PTE LTD OFFSHORE-BLK,Active,321449,RCS TRUST - 3.2 PCT SNR 14/03/25 SGD250000,SG1K01001701,,2496.92,USD,,,2024-12-30,SECCURE,SG
LE001,SP001,,394398,816019000000,,ANGLO CHINESE SCHOOL (INDEPENDENT)-ICSD,Active,493417,SUNTEC REIT MTN - 3.355 PCT GTD SNR 07/02/25 SGD,SG1T75931496,,4835.7,SGD,,,2024-12-30,SECCURE,SG
LE001,SP001,,704125,817724000000,,ANGLO CHINESE SCHOOL (INDEPENDENT),Active,150578,PLETHICO PHARMA - 0 PCT CNV BDS 23/10/2012 USD,US46625HJD3,,5685.45,JPY,,,2024-12-30,SECCURE,SG
