le_id,sub_prof_id,client_id,deal_id,step_id,product,product_type,deal_category,deal_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100094,544688183357,ACP003,EXPORT BILLS,IMPORT,IML,2024-01-01,2024-01-24,134816.11,EUR,2024-12-31,DTP,SG
LE001,SP001,C100543,781837464346,ACTR,IMPORT LOANS,IMPORT,CBC,2023-12-02,2023-12-30,33350.23,USD,2024-12-31,DTP,SG
LE001,SP001,C100628,808259419260,SHIP,EXPORT BILLS,IMPORT,IML,2023-09-20,2023-11-17,212417.92,SGD,2024-12-31,DTP,SG
LE001,SP001,C100553,380830198772,LATR,EXPORT LOANS,IMPORT,UTIL,2023-10-04,2023-11-05,13442.49,AUD,2024-12-31,DTP,SG
LE001,SP001,C100044,634489597018,AMD002-0,LETTER OF CREDIT,IMPORT,IML,2022-12-23,2022-12-28,91190.34,SGD,2024-12-31,DTP,SG
LE001,SP001,C100550,950215732343,UTIL,COLLECTIONS,IMPORT,LATR,2024-08-30,2024-10-24,23081.36,HKD,2024-12-31,DTP,SG
LE001,SP001,C100550,323784661662,IML,LETTER OF CREDIT,EXPORT,ACLC,2024-12-30,2024-12-31,45152.31,JPY,2024-12-31,DTP,SG
LE001,SP001,C100038,463856178696,AAC001,COLLECTIONS,IMPORT,CBN,2024-06-12,2024-07-17,104493.32,SGD,2024-12-31,DTP,SG
LE001,SP001,C100397,547787483327,BID,LETTER OF CREDIT,EXPORT,BID,2024-02-01,2024-02-02,35154.36,JPY,2024-12-31,DTP,SG
LE001,SP001,C100547,231740814935,ISS000,LETTER OF CREDIT,IMPORT,SHIP,2025-08-08,2025-09-21,62226.32,SGD,2024-12-31,DTP,SG
LE001,SP001,C100296,218123785264,CCBC,EXPORT LOANS,IMPORT,CCBC,2023-05-28,2023-06-21,330232.22,JPY,2024-12-31,DTP,SG
LE001,SP001,C100031,829380461718,ACTR,EXPORT BILLS,IMPORT,IBC,2023-09-01,2023-10-21,49401.19,AUD,2024-12-31,DTP,SG
LE001,SP001,C100305,257342028083,CCBC,LETTER OF CREDIT,EXPORT,PERF,2025-01-24,2025-01-31,269097.9,SGD,2024-12-31,DTP,SG
LE001,SP001,C100610,727086828207,POLC,IMPORT LOANS,IMPORT,CCBC,2024-09-05,2024-10-22,25446.97,HKD,2024-12-31,DTP,SG
LE001,SP001,C100352,898449651891,MSC003-0,GUARANTEES,IMPORT,CBN,2024-10-29,2024-11-12,186421.41,AUD,2024-12-31,DTP,SG
LE001,SP001,C100198,378463123881,PAY001,EXPORT BILLS,IMPORT,LIBW,2023-04-10,2023-05-21,556755.99,AUD,2024-12-31,DTP,SG
LE001,SP001,C100687,418141733456,AAC001,EXPORT LOANS,IMPORT,LATR,2023-02-16,2023-04-17,5084.88,EUR,2024-12-31,DTP,SG
LE001,SP001,C100687,238972851068,BR,EXPORT BILLS,IMPORT,CCBC,2025-06-20,2025-08-16,37938.65,USD,2024-12-31,DTP,SG
LE001,SP001,C100461,633940824899,PAY021,IMPORT LOANS,EXPORT,SHIP,2025-01-01,2025-02-06,197301.16,AUD,2024-12-31,DTP,SG
LE001,SP001,C100323,986328750343,OB,EXPORT BILLS,IMPORT,IML,2024-06-23,2024-08-12,77369.32,USD,2024-12-31,DTP,SG
LE001,SP001,C100656,914807690905,OB,EXPORT LOANS,EXPORT,IBC,2023-12-31,2024-02-25,154102.78,JPY,2024-12-31,DTP,SG
LE001,SP001,C100367,591614190375,EBC,EXPORT LOANS,EXPORT,LIBW,2025-04-01,2025-04-12,47820.89,HKD,2024-12-31,DTP,SG
LE001,SP001,C100861,188504791927,AMD002,EXPORT BILLS,IMPORT,EBC,2025-06-06,2025-07-22,109524.96,SGD,2024-12-31,DTP,SG
LE001,SP001,C100869,121011431776,GOOD,LETTER OF CREDIT,IMPORT,SHIP,2023-08-03,2023-09-21,81894.52,AUD,2024-12-31,DTP,SG
LE001,SP001,C100266,705747826377,UTIL,IMPORT LOANS,EXPORT,IBC,2023-10-22,2023-11-16,400848.36,USD,2024-12-31,DTP,SG
LE001,SP001,C100603,949937252385,LATR,EXPORT LOANS,IMPORT,ACTR,2023-01-18,2023-02-19,133961.14,SGD,2024-12-31,DTP,SG
LE001,SP001,C100514,501136137817,ISS000,LETTER OF CREDIT,IMPORT,BR,2024-12-05,2025-01-22,148023.04,AUD,2024-12-31,DTP,SG
LE001,SP001,C100163,590229159265,MSC005-0,IMPORT LOANS,IMPORT,GOOD,2023-11-06,2023-11-08,60219.27,USD,2024-12-31,DTP,SG
LE001,SP001,C100237,635846443659,AAC001,EXPORT LOANS,EXPORT,L/C,2025-08-14,2025-09-25,54988.12,USD,2024-12-31,DTP,SG
LE001,SP001,C100397,498536288004,ACTR,GUARANTEES,IMPORT,BCLC,2024-01-16,2024-01-22,58743.17,HKD,2024-12-31,DTP,SG
LE001,SP001,C100648,675390074522,AMD002,LETTER OF CREDIT,EXPORT,SHIP,2024-11-18,2024-12-12,158473.48,HKD,2024-12-31,DTP,SG
LE001,SP001,C100601,501057683199,BR,COLLECTIONS,EXPORT,OB,2024-08-10,2024-09-12,59564.71,JPY,2024-12-31,DTP,SG
LE001,SP001,C100888,999163850247,ACP003,GUARANTEES,EXPORT,BR,2025-10-27,2025-11-28,139766.69,USD,2024-12-31,DTP,SG
LE001,SP001,C100235,282277976971,AAC001,IMPORT LOANS,EXPORT,LATR,2025-01-06,2025-01-17,1191210.96,USD,2024-12-31,DTP,SG
LE001,SP001,C100734,762980699286,PAY001,LETTER OF CREDIT,IMPORT,BID,2024-01-03,2024-02-18,280786.44,SGD,2024-12-31,DTP,SG
LE001,SP001,C100490,840802473168,ACTR,EXPORT BILLS,IMPORT,BID,2025-09-25,2025-10-10,66754.15,SGD,2024-12-31,DTP,SG
LE001,SP001,C100606,727614487586,MSC005-0,EXPORT BILLS,IMPORT,SHIP,2025-01-13,2025-01-16,417256.62,USD,2024-12-31,DTP,SG
LE001,SP001,C100981,667708938422,POLC,IMPORT LOANS,IMPORT,CCBC,2025-05-18,2025-05-31,60494.61,JPY,2024-12-31,DTP,SG
LE001,SP001,C100224,286752343757,OB,IMPORT LOANS,IMPORT,SHIP,2024-11-02,2024-12-11,8554.82,HKD,2024-12-31,DTP,SG
LE001,SP001,C100171,389956699220,LATR,LETTER OF CREDIT,EXPORT,ACTR,2025-06-22,2025-07-06,29445.5,JPY,2024-12-31,DTP,SG
LE001,SP001,C100111,243389466967,ISS000,EXPORT BILLS,EXPORT,IBC,2025-04-26,2025-05-07,10457.24,JPY,2024-12-31,DTP,SG
LE001,SP001,C100614,778182243288,ACP001,IMPORT LOANS,IMPORT,ACLC,2023-02-26,2023-04-09,64743.19,USD,2024-12-31,DTP,SG
LE001,SP001,C100552,765298958603,ISS000,LETTER OF CREDIT,EXPORT,UTIL,2023-07-02,2023-07-25,100921.88,SGD,2024-12-31,DTP,SG
LE001,SP001,C100439,682816938001,AMD005,GUARANTEES,EXPORT,POLC,2025-04-23,2025-05-20,738018.95,USD,2024-12-31,DTP,SG
LE001,SP001,C100784,625079156715,AMD005,COLLECTIONS,EXPORT,BR,2023-07-27,2023-08-12,146138.9,USD,2024-12-31,DTP,SG
LE001,SP001,C100761,877412571681,ISS000,IMPORT LOANS,IMPORT,UTIL,2025-10-26,2025-11-19,75892.97,HKD,2024-12-31,DTP,SG
LE001,SP001,C100823,856796510678,PAY021,GUARANTEES,EXPORT,CBC,2024-12-28,2025-01-24,267075.51,HKD,2024-12-31,DTP,SG
LE001,SP001,C100267,377392052758,UTIL,GUARANTEES,EXPORT,BR,2024-04-24,2024-06-06,6950.98,JPY,2024-12-31,DTP,SG
LE001,SP001,C100423,326580879034,UTIL,IMPORT LOANS,EXPORT,CBN,2023-10-13,2023-11-17,130971.82,AUD,2024-12-31,DTP,SG
LE001,SP001,C100314,376955641023,LIBW,EXPORT LOANS,EXPORT,IBC,2025-03-11,2025-04-27,248957.69,USD,2024-12-31,DTP,SG
LE001,SP001,C100716,960911569591,MSC005-0,COLLECTIONS,IMPORT,UTIL,2023-08-12,2023-10-01,16742.35,EUR,2024-12-31,DTP,SG
LE001,SP001,C100628,704735062017,IML,LETTER OF CREDIT,IMPORT,CBN,2023-09-05,2023-10-15,389455.49,SGD,2024-12-31,DTP,SG
LE001,SP001,C100843,202238987926,MSC001-0,GUARANTEES,EXPORT,ACLC,2025-07-01,2025-07-17,148181.88,USD,2024-12-31,DTP,SG
LE001,SP001,C100623,187492070686,ACP001,LETTER OF CREDIT,EXPORT,OB,2022-12-08,2022-12-26,59973.29,HKD,2024-12-31,DTP,SG
LE001,SP001,C100058,756973358051,EBC,EXPORT BILLS,EXPORT,ACTR,2025-10-19,2025-10-31,210941.95,HKD,2024-12-31,DTP,SG
LE001,SP001,C100530,984465872845,AMD002-0,EXPORT BILLS,IMPORT,BR,2022-12-30,2023-02-01,1505794.81,HKD,2024-12-31,DTP,SG
LE001,SP001,C100173,775304884725,CCBC,COLLECTIONS,EXPORT,L/C,2025-11-09,2025-11-19,122791.06,SGD,2024-12-31,DTP,SG
LE001,SP001,C100798,404929007747,POLC,EXPORT LOANS,EXPORT,OB,2024-09-25,2024-10-28,132968.12,SGD,2024-12-31,DTP,SG
LE001,SP001,C100070,876259184363,AAC001,IMPORT LOANS,EXPORT,LIBW,2023-11-28,2023-12-20,56883.86,EUR,2024-12-31,DTP,SG
LE001,SP001,C100986,766691862699,MSC003-0,GUARANTEES,EXPORT,SHIP,2025-10-31,2025-11-16,35603.06,USD,2024-12-31,DTP,SG
LE001,SP001,C100109,655799411087,UTIL,COLLECTIONS,EXPORT,IML,2025-03-15,2025-05-05,267373.81,AUD,2024-12-31,DTP,SG
LE001,SP001,C100897,383281909609,UTIL,IMPORT LOANS,EXPORT,ACTR,2023-09-29,2023-11-04,35337.48,JPY,2024-12-31,DTP,SG
LE001,SP001,C100775,369594956276,PAY021,GUARANTEES,EXPORT,SHIP,2025-09-14,2025-10-14,107568.11,SGD,2024-12-31,DTP,SG
LE001,SP001,C100391,174121771509,BR,EXPORT BILLS,IMPORT,IML,2023-07-19,2023-08-10,55648.54,AUD,2024-12-31,DTP,SG
LE001,SP001,C100717,110890542020,AMD002,EXPORT BILLS,EXPORT,ACLC,2023-08-15,2023-09-27,175391.48,HKD,2024-12-31,DTP,SG
LE001,SP001,C100077,477188643698,UTIL,EXPORT BILLS,EXPORT,IML,2023-11-16,2023-11-29,147324.74,AUD,2024-12-31,DTP,SG
LE001,SP001,C100969,298724167313,LATR,LETTER OF CREDIT,IMPORT,GOOD,2024-09-27,2024-10-12,342849.87,HKD,2024-12-31,DTP,SG
LE001,SP001,C100234,324478206808,MSC003-0,EXPORT BILLS,EXPORT,IBC,2025-04-05,2025-04-12,53529.08,SGD,2024-12-31,DTP,SG
LE001,SP001,C100628,644015264013,ISS000,IMPORT LOANS,IMPORT,GOOD,2023-10-11,2023-11-19,71406.92,EUR,2024-12-31,DTP,SG
LE001,SP001,C100889,735212777188,AMD002,GUARANTEES,IMPORT,UTIL,2024-04-15,2024-05-10,30500.05,USD,2024-12-31,DTP,SG
LE001,SP001,C100131,734582145502,ACP001,IMPORT LOANS,EXPORT,GOOD,2025-09-04,2025-10-06,57921.74,EUR,2024-12-31,DTP,SG
LE001,SP001,C100178,953351326637,BID,COLLECTIONS,EXPORT,IML,2025-10-23,2025-10-23,155245.12,HKD,2024-12-31,DTP,SG
LE001,SP001,C100594,517517002314,PAY001,EXPORT LOANS,EXPORT,BR,2024-05-27,2024-06-07,244846.4,AUD,2024-12-31,DTP,SG
LE001,SP001,C100275,358826965774,ACTR,IMPORT LOANS,EXPORT,POLC,2024-10-29,2024-11-29,32643.52,JPY,2024-12-31,DTP,SG
LE001,SP001,C100717,560465730784,EBC,EXPORT LOANS,EXPORT,OB,2024-04-16,2024-05-14,280275.16,USD,2024-12-31,DTP,SG
LE001,SP001,C100589,244188106833,CCBC,EXPORT BILLS,IMPORT,EBC,2024-07-15,2024-08-19,502205.88,JPY,2024-12-31,DTP,SG
LE001,SP001,C100200,520289645735,MSC001-0,LETTER OF CREDIT,IMPORT,GOOD,2025-10-21,2025-11-01,162124.83,JPY,2024-12-31,DTP,SG
LE001,SP001,C100914,248174644406,BR,IMPORT LOANS,EXPORT,GOOD,2024-03-05,2024-03-21,938609.66,AUD,2024-12-31,DTP,SG
LE001,SP001,C100048,726457495848,POLC,COLLECTIONS,IMPORT,BCLC,2024-08-25,2024-10-16,39005.31,EUR,2024-12-31,DTP,SG
LE001,SP001,C100460,205784452717,LATR,EXPORT LOANS,EXPORT,POLC,2023-11-03,2023-12-08,22168.21,AUD,2024-12-31,DTP,SG
LE001,SP001,C100263,993060472234,ACP003,COLLECTIONS,EXPORT,CBC,2023-11-21,2024-01-15,11678.86,HKD,2024-12-31,DTP,SG
LE001,SP001,C100203,769856484993,LIBW,IMPORT LOANS,IMPORT,CCBC,2023-11-13,2023-12-03,594367.55,HKD,2024-12-31,DTP,SG
LE001,SP001,C100793,634768287261,LATR,GUARANTEES,IMPORT,OB,2024-04-02,2024-05-01,216476.83,HKD,2024-12-31,DTP,SG
LE001,SP001,C100889,263022331771,MSC005-0,LETTER OF CREDIT,EXPORT,BID,2023-08-04,2023-09-27,92346.07,SGD,2024-12-31,DTP,SG
LE001,SP001,C100351,276433442284,AMD005,EXPORT LOANS,EXPORT,CCBC,2024-05-11,2024-06-18,138131.63,HKD,2024-12-31,DTP,SG
LE001,SP001,C100908,398051211124,BID,EXPORT LOANS,EXPORT,BID,2024-12-02,2024-12-13,25576.09,SGD,2024-12-31,DTP,SG
LE001,SP001,C100240,899400959391,CCBC,EXPORT LOANS,IMPORT,LATR,2024-12-03,2024-12-28,1857797.82,SGD,2024-12-31,DTP,SG
LE001,SP001,C100959,169129876854,ACTR,IMPORT LOANS,IMPORT,PERF,2023-08-19,2023-09-21,115273.8,SGD,2024-12-31,DTP,SG
LE001,SP001,C100632,388209177922,MSC001-0,COLLECTIONS,EXPORT,CCBC,2024-07-28,2024-08-12,112563.61,HKD,2024-12-31,DTP,SG
LE001,SP001,C100641,586551827970,MSC001-0,EXPORT BILLS,IMPORT,PERF,2025-08-30,2025-10-11,235842.61,EUR,2024-12-31,DTP,SG
LE001,SP001,C100998,613146177255,UTIL,EXPORT LOANS,EXPORT,IBC,2024-11-12,2024-12-19,175819.13,AUD,2024-12-31,DTP,SG
LE001,SP001,C100766,793450573722,BR,IMPORT LOANS,EXPORT,UTIL,2022-11-12,2022-12-01,129141.09,EUR,2024-12-31,DTP,SG
LE001,SP001,C100232,694774165062,AAC001,GUARANTEES,EXPORT,POLC,2023-07-19,2023-08-04,38232.1,USD,2024-12-31,DTP,SG
LE001,SP001,C100000,109893770357,GOOD,EXPORT BILLS,EXPORT,CCBC,2023-03-25,2023-04-28,173817.65,SGD,2024-12-31,DTP,SG
LE001,SP001,C100306,627230740659,ISS000,GUARANTEES,EXPORT,BR,2024-07-24,2024-09-12,944517.41,SGD,2024-12-31,DTP,SG
LE001,SP001,C100193,510376446583,OB,IMPORT LOANS,EXPORT,OB,2024-06-16,2024-06-26,496085.74,HKD,2024-12-31,DTP,SG
LE001,SP001,C100399,811835500904,POLC,EXPORT BILLS,EXPORT,ACLC,2023-06-29,2023-08-08,667853.39,USD,2024-12-31,DTP,SG
LE001,SP001,C100819,939737446040,SHIP,LETTER OF CREDIT,EXPORT,CCBC,2022-11-16,2023-01-06,53452.1,EUR,2024-12-31,DTP,SG
LE001,SP001,C100873,307931838868,AAC001,EXPORT BILLS,IMPORT,CCBC,2025-03-28,2025-05-07,30105.83,JPY,2024-12-31,DTP,SG
LE001,SP001,C100278,596574366672,IML,IMPORT LOANS,EXPORT,LATR,2024-01-23,2024-01-24,84885.26,USD,2024-12-31,DTP,SG
LE001,SP001,C100190,123772518378,PAY001,EXPORT LOANS,EXPORT,IBC,2023-05-27,2023-07-12,105542.6,SGD,2024-12-31,DTP,SG
LE001,SP001,C100154,199784161301,ISS000,GUARANTEES,IMPORT,IML,2023-07-03,2023-07-22,366967.96,JPY,2024-12-31,DTP,SG
LE001,SP001,C100474,512308113485,IML,COLLECTIONS,EXPORT,ACLC,2025-01-14,2025-01-17,12952.48,EUR,2024-12-31,DTP,SG
LE001,SP001,C100073,532828133481,UTIL,GUARANTEES,IMPORT,LATR,2024-06-15,2024-08-06,618752.35,JPY,2024-12-31,DTP,SG
LE001,SP001,C100124,116442217361,EBC,LETTER OF CREDIT,IMPORT,OB,2023-05-17,2023-06-01,81665.79,HKD,2024-12-31,DTP,SG
LE001,SP001,C100203,138631235433,BID,LETTER OF CREDIT,IMPORT,UTIL,2024-09-09,2024-10-09,59144.73,JPY,2024-12-31,DTP,SG
LE001,SP001,C100644,273186237672,LATR,COLLECTIONS,IMPORT,EBC,2023-02-28,2023-04-09,29303.87,EUR,2024-12-31,DTP,SG
LE001,SP001,C100908,495990502725,ACP001,LETTER OF CREDIT,IMPORT,CBC,2024-07-14,2024-08-23,13550.41,JPY,2024-12-31,DTP,SG
LE001,SP001,C100171,114278676704,AMD002,IMPORT LOANS,IMPORT,OB,2024-06-30,2024-06-30,265084.71,SGD,2024-12-31,DTP,SG
LE001,SP001,C100707,961489166009,ACTR,LETTER OF CREDIT,IMPORT,POLC,2025-05-10,2025-05-25,107794.46,USD,2024-12-31,DTP,SG
LE001,SP001,C100702,200931384467,SHIP,EXPORT LOANS,IMPORT,BCLC,2023-11-12,2023-12-23,20995.15,USD,2024-12-31,DTP,SG
LE001,SP001,C100810,691422700977,PAY001,EXPORT BILLS,EXPORT,L/C,2024-01-31,2024-03-06,20866.61,HKD,2024-12-31,DTP,SG
LE001,SP001,C100824,481207113172,BID,LETTER OF CREDIT,IMPORT,PERF,2023-09-28,2023-10-20,65976.79,HKD,2024-12-31,DTP,SG
LE001,SP001,C100920,375456577228,ACP001,GUARANTEES,EXPORT,LIBW,2024-03-16,2024-04-19,731480.49,HKD,2024-12-31,DTP,SG
LE001,SP001,C100580,308263359320,MSC005-0,IMPORT LOANS,EXPORT,IML,2023-03-26,2023-04-12,72293.56,AUD,2024-12-31,DTP,SG
LE001,SP001,C100070,278475305729,GOOD,EXPORT BILLS,EXPORT,CCBC,2024-05-19,2024-06-22,16256.18,EUR,2024-12-31,DTP,SG
LE001,SP001,C100794,101950254385,BR,IMPORT LOANS,EXPORT,CBN,2025-10-02,2025-11-10,73504.97,EUR,2024-12-31,DTP,SG
LE001,SP001,C100244,781937798552,PAY021,LETTER OF CREDIT,IMPORT,LIBW,2023-09-08,2023-09-20,71163.24,AUD,2024-12-31,DTP,SG
LE001,SP001,C100784,648395272101,UTIL,EXPORT BILLS,EXPORT,IML,2023-07-24,2023-09-03,3880.56,EUR,2024-12-31,DTP,SG
LE001,SP001,C100535,203553654949,CCBC,COLLECTIONS,IMPORT,IBC,2024-11-09,2025-01-03,92489.11,SGD,2024-12-31,DTP,SG
LE001,SP001,C100497,216832039810,MSC003-0,COLLECTIONS,IMPORT,SHIP,2023-09-06,2023-10-18,74822.85,JPY,2024-12-31,DTP,SG
LE001,SP001,C100718,785158185614,LIBW,EXPORT LOANS,IMPORT,POLC,2024-08-14,2024-09-21,227623.37,HKD,2024-12-31,DTP,SG
LE001,SP001,C100952,113189303250,MSC003-0,LETTER OF CREDIT,EXPORT,ACLC,2023-03-27,2023-05-17,907770.9,HKD,2024-12-31,DTP,SG
LE001,SP001,C100571,495397696556,LATR,GUARANTEES,EXPORT,BCLC,2024-05-14,2024-06-16,381504.54,SGD,2024-12-31,DTP,SG
LE001,SP001,C100854,180463207281,AMD002-0,COLLECTIONS,IMPORT,UTIL,2025-04-25,2025-05-01,71491.48,HKD,2024-12-31,DTP,SG
LE001,SP001,C100394,685107767021,MSC003-0,EXPORT BILLS,IMPORT,SHIP,2024-11-08,2024-12-13,26164.76,HKD,2024-12-31,DTP,SG
LE001,SP001,C100764,557663733332,PAY001,LETTER OF CREDIT,EXPORT,ACTR,2023-06-19,2023-08-14,2165218.34,SGD,2024-12-31,DTP,SG
LE001,SP001,C100184,968299834358,UTIL,GUARANTEES,EXPORT,CBN,2022-11-12,2022-12-20,105985.98,JPY,2024-12-31,DTP,SG
LE001,SP001,C100924,490556494372,PAY021,IMPORT LOANS,EXPORT,POLC,2023-07-19,2023-09-05,100379.69,HKD,2024-12-31,DTP,SG
LE001,SP001,C100623,455304896244,AMD005,IMPORT LOANS,IMPORT,OB,2024-06-07,2024-06-30,95898.91,JPY,2024-12-31,DTP,SG
LE001,SP001,C100743,101705490992,ACP001,EXPORT LOANS,IMPORT,UTIL,2025-02-06,2025-04-03,125204.25,EUR,2024-12-31,DTP,SG
LE001,SP001,C100227,426445727409,MSC003-0,EXPORT LOANS,IMPORT,EBC,2022-12-28,2023-02-01,83014.25,AUD,2024-12-31,DTP,SG
LE001,SP001,C100158,731042031863,PAY001,COLLECTIONS,EXPORT,POLC,2024-12-25,2025-01-02,49593.03,EUR,2024-12-31,DTP,SG
LE001,SP001,C100238,373083279361,AMD002,EXPORT LOANS,IMPORT,SHIP,2023-08-14,2023-09-19,51214.05,USD,2024-12-31,DTP,SG
LE001,SP001,C100740,184758026897,PAY021,GUARANTEES,IMPORT,GOOD,2025-04-28,2025-06-05,94911.11,HKD,2024-12-31,DTP,SG
LE001,SP001,C100748,139944884875,LIBW,GUARANTEES,IMPORT,BCLC,2023-12-26,2024-01-17,51425.54,JPY,2024-12-31,DTP,SG
LE001,SP001,C100890,232576325087,EBC,EXPORT BILLS,IMPORT,OB,2025-07-22,2025-08-10,41964.74,AUD,2024-12-31,DTP,SG
LE001,SP001,C100552,448069227412,LIBW,EXPORT BILLS,EXPORT,UTIL,2024-08-14,2024-08-23,112163.88,SGD,2024-12-31,DTP,SG
LE001,SP001,C100402,906052125664,BID,IMPORT LOANS,IMPORT,L/C,2023-06-09,2023-06-27,72694.96,JPY,2024-12-31,DTP,SG
LE001,SP001,C100344,242369629187,AAC001,GUARANTEES,IMPORT,LIBW,2023-08-15,2023-08-31,600063.99,SGD,2024-12-31,DTP,SG
LE001,SP001,C100444,651467474492,EBC,LETTER OF CREDIT,IMPORT,IBC,2023-03-01,2023-04-05,4100.39,USD,2024-12-31,DTP,SG
LE001,SP001,C100667,535887044366,LIBW,EXPORT BILLS,IMPORT,L/C,2025-06-16,2025-07-03,365787.64,JPY,2024-12-31,DTP,SG
LE001,SP001,C100946,853008319200,LIBW,COLLECTIONS,IMPORT,BID,2023-06-26,2023-07-19,440339.91,EUR,2024-12-31,DTP,SG
LE001,SP001,C100352,453005465482,SHIP,LETTER OF CREDIT,IMPORT,CCBC,2024-11-28,2024-12-20,8200.35,AUD,2024-12-31,DTP,SG
LE001,SP001,C100638,588779287111,MSC001-0,GUARANTEES,IMPORT,L/C,2024-09-27,2024-11-09,65432.53,EUR,2024-12-31,DTP,SG
LE001,SP001,C100745,929598665291,AAC001,COLLECTIONS,IMPORT,L/C,2025-01-11,2025-03-07,63213.36,EUR,2024-12-31,DTP,SG
LE001,SP001,C100710,473721138785,PAY001,EXPORT LOANS,EXPORT,GOOD,2025-09-24,2025-10-15,18232.96,USD,2024-12-31,DTP,SG
LE001,SP001,C100216,691588851107,MSC003-0,IMPORT LOANS,EXPORT,LIBW,2023-02-24,2023-04-04,38817.25,HKD,2024-12-31,DTP,SG
LE001,SP001,C100711,258880727850,IML,LETTER OF CREDIT,IMPORT,OB,2022-11-27,2022-11-29,26037.91,EUR,2024-12-31,DTP,SG
LE001,SP001,C100290,165156026766,MSC003-0,LETTER OF CREDIT,EXPORT,BCLC,2023-04-02,2023-05-13,808329.08,SGD,2024-12-31,DTP,SG
LE001,SP001,C100676,525487797650,AMD002,LETTER OF CREDIT,EXPORT,CBC,2025-10-01,2025-10-19,303402.04,HKD,2024-12-31,DTP,SG
LE001,SP001,C100389,355063175086,GOOD,LETTER OF CREDIT,IMPORT,IML,2023-02-21,2023-04-17,454006.19,AUD,2024-12-31,DTP,SG
LE001,SP001,C100190,196772316126,MSC003-0,IMPORT LOANS,EXPORT,LIBW,2025-09-26,2025-09-28,234686.64,USD,2024-12-31,DTP,SG
LE001,SP001,C100312,683781704939,PAY021,GUARANTEES,EXPORT,CBN,2025-10-03,2025-10-25,25466.98,HKD,2024-12-31,DTP,SG
LE001,SP001,C100640,488058511833,AMD002-0,EXPORT BILLS,EXPORT,BCLC,2024-05-31,2024-07-26,52605.49,JPY,2024-12-31,DTP,SG
LE001,SP001,C100155,346016559274,PAY021,GUARANTEES,IMPORT,ACLC,2023-09-19,2023-10-22,177592.96,HKD,2024-12-31,DTP,SG
LE001,SP001,C100232,854305884501,OB,EXPORT BILLS,IMPORT,BID,2024-02-09,2024-04-07,22775.64,AUD,2024-12-31,DTP,SG
LE001,SP001,C100555,591040538930,MSC001-0,EXPORT BILLS,IMPORT,SHIP,2024-09-21,2024-11-15,232256.61,USD,2024-12-31,DTP,SG
LE001,SP001,C100722,857241382091,GOOD,EXPORT BILLS,EXPORT,IBC,2024-12-21,2025-01-10,73984.4,SGD,2024-12-31,DTP,SG
LE001,SP001,C100971,686509310618,LATR,COLLECTIONS,IMPORT,IML,2025-01-15,2025-03-02,62957.49,SGD,2024-12-31,DTP,SG
LE001,SP001,C100901,451179869324,OB,GUARANTEES,EXPORT,ACTR,2024-04-28,2024-05-07,231689.17,USD,2024-12-31,DTP,SG
LE001,SP001,C100189,242192500589,ISS000,IMPORT LOANS,EXPORT,BR,2024-07-25,2024-09-01,168234.81,USD,2024-12-31,DTP,SG
LE001,SP001,C100026,852611037903,ACP003,COLLECTIONS,EXPORT,IBC,2023-01-16,2023-03-11,64012.94,AUD,2024-12-31,DTP,SG
LE001,SP001,C100665,883697371770,ACP003,EXPORT BILLS,EXPORT,GOOD,2023-03-15,2023-03-23,396803.22,USD,2024-12-31,DTP,SG
LE001,SP001,C100033,345643180537,OB,COLLECTIONS,EXPORT,BID,2024-08-11,2024-09-27,26976.57,HKD,2024-12-31,DTP,SG
LE001,SP001,C100775,323287805255,MSC003-0,COLLECTIONS,IMPORT,ACTR,2023-02-10,2023-03-26,206720.46,EUR,2024-12-31,DTP,SG
LE001,SP001,C100908,606233943489,AMD005,GUARANTEES,EXPORT,BCLC,2023-09-22,2023-11-07,201132.97,EUR,2024-12-31,DTP,SG
LE001,SP001,C100961,771707762586,LATR,IMPORT LOANS,IMPORT,UTIL,2025-03-31,2025-04-28,68087.18,JPY,2024-12-31,DTP,SG
LE001,SP001,C100531,370565057016,UTIL,GUARANTEES,IMPORT,LIBW,2023-09-08,2023-10-11,145999.67,HKD,2024-12-31,DTP,SG
LE001,SP001,C100194,155673910065,AMD002-0,GUARANTEES,EXPORT,CCBC,2024-04-03,2024-05-02,21997.05,USD,2024-12-31,DTP,SG
LE001,SP001,C100627,423937008470,ACP001,LETTER OF CREDIT,IMPORT,ACTR,2023-04-29,2023-05-04,299189.5,HKD,2024-12-31,DTP,SG
LE001,SP001,C100184,222409393140,EBC,IMPORT LOANS,IMPORT,OB,2023-07-17,2023-08-06,79072.26,JPY,2024-12-31,DTP,SG
LE001,SP001,C100464,293380525033,LIBW,LETTER OF CREDIT,IMPORT,ACTR,2025-05-09,2025-05-25,52719.06,EUR,2024-12-31,DTP,SG
LE001,SP001,C100928,815935474858,IML,EXPORT BILLS,IMPORT,ACLC,2025-03-21,2025-05-05,347601.18,JPY,2024-12-31,DTP,SG
LE001,SP001,C100087,497860311539,GOOD,LETTER OF CREDIT,EXPORT,UTIL,2024-12-17,2025-01-10,42395.08,AUD,2024-12-31,DTP,SG
LE001,SP001,C100786,148879334922,MSC005-0,EXPORT LOANS,IMPORT,CBN,2025-01-17,2025-01-28,18212.19,HKD,2024-12-31,DTP,SG
