le_id,sub_prof_id,client_id,deal_id,deal_rec_id,product,purpose_code,trade_date,value_date,amount,currency,mth_end,src,cty
LE001,SP001,C100443,N8UUJS75EL,N8UUJS75EL-79523,TRADE RECEIVABLES DISCOUNTING,TPMP,2025-03-15,2025-04-04,309389.99,SGD,2024-12-31,OTP,SG
LE001,SP001,C100320,9R9KMP6J37,9R9KMP6J37-77760,PORTFOLIO RECEIVABLE SERVICES,VPRP,2024-02-02,2024-03-20,18809.02,JPY,2024-12-31,OTP,SG
LE001,SP001,C100446,1F4X2BFIBJ,1F4X2BFIBJ-71228,INVOICE FINANCING SUPPLIER,PFEB,2025-08-18,2025-09-15,136388.37,EUR,2024-12-31,OTP,SG
LE001,SP001,C100842,9UQEZFMHK4,9UQEZFMHK4-76681,TRADE PAYABLE MANAGEMENT,FAWR,2025-11-01,2025-12-04,213226.31,AUD,2024-12-31,OTP,SG
LE001,SP001,C100857,G7IRDLK9EN,G7IRDLK9EN-23902,REFINANCING UNDER REIMBURSEMENT,TRDS,2025-09-11,2025-09-16,7255.48,JPY,2024-12-31,OTP,SG
LE001,SP001,C100132,3XQ8VA8X8L,3XQ8VA8X8L-84600,FINANCE AGAINST WAREHOUSE RECEIPT,LRRP,2024-04-09,2024-04-29,14473.72,SGD,2024-12-31,OTP,SG
LE001,SP001,C100798,0TVDJI1OAH,0TVDJI1OAH-60921,PRESHIPMENT FINANCE EXPORT ORDERS,BDBR,2024-12-29,2025-01-05,5181.87,EUR,2024-12-31,OTP,SG
LE001,SP001,C100487,RP3LYEX3SR,RP3LYEX3SR-60867,TRADE PAYABLE MANAGEMENT,PFAC,2025-05-09,2025-06-26,43334.82,JPY,2024-12-31,OTP,SG
LE001,SP001,C100539,3WPPBMQIYF,3WPPBMQIYF-74922,INVOICE FINANCING BUYER,BDBR,2023-03-27,2023-04-23,141640.96,SGD,2024-12-31,OTP,SG
LE001,SP001,C100525,6RFE64SKBC,6RFE64SKBC-15910,INVOICE FINANCING SUPPLIER,PFAC,2023-07-18,2023-07-24,363243.42,JPY,2024-12-31,OTP,SG
LE001,SP001,C100046,XUJJCSEXGG,XUJJCSEXGG-61505,INVOICE FINANCING BUYER,PFAC,2024-03-10,2024-03-30,65441.62,AUD,2024-12-31,OTP,SG
LE001,SP001,C100892,01Q3M73HC9,01Q3M73HC9-43989,INVOICE FINANCING SUPPLIER,PFAC,2022-11-11,2022-11-12,422666.47,SGD,2024-12-31,OTP,SG
LE001,SP001,C100369,OAXQOX00K3,OAXQOX00K3-90837,PRESHIPMENT FINANCE EXPORT ORDERS,BDBR,2025-05-14,2025-05-22,11428.65,USD,2024-12-31,OTP,SG
LE001,SP001,C100195,AEA84HXXPW,AEA84HXXPW-80593,INVOICE FINANCING BUYER,BDBR,2023-04-05,2023-04-14,7753.82,JPY,2024-12-31,OTP,SG
LE001,SP001,C100052,PE60QRAQIK,PE60QRAQIK-61345,REFINANCING UNDER REIMBURSEMENT,RSRV,2025-04-13,2025-05-23,56013.21,HKD,2024-12-31,OTP,SG
LE001,SP001,C100926,PORU09BOS0,PORU09BOS0-98954,FI POST SHIP EXP FIN - LC AND COLL,PSFI,2025-07-08,2025-08-10,94928.43,SGD,2024-12-31,OTP,SG
LE001,SP001,C100165,PLC6PRR7MZ,PLC6PRR7MZ-12727,BILL DISCOUNTING AGAINST BUYER RISK,FAWR,2023-03-24,2023-04-15,57570.54,JPY,2024-12-31,OTP,SG
LE001,SP001,C100853,IH6MV4XEKZ,IH6MV4XEKZ-64638,POST ACCEPTANCE DISCOUNTING,PFEB,2024-12-13,2025-01-21,5009.39,USD,2024-12-31,OTP,SG
LE001,SP001,C100570,K0YEHVDO9K,K0YEHVDO9K-37450,LIMITED RECOURSE RECV PURCHASE,RSRV,2023-11-06,2024-01-01,53801.46,EUR,2024-12-31,OTP,SG
LE001,SP001,C100348,MF36BCPWEI,MF36BCPWEI-43793,POST ACCEPTANCE DISCOUNTING,LRRP,2024-05-11,2024-07-07,12514.42,USD,2024-12-31,OTP,SG
LE001,SP001,C100624,45VDB82819,45VDB82819-90028,INVOICE FINANCING SUPPLIER,LRRP,2023-01-06,2023-01-12,133733.87,USD,2024-12-31,OTP,SG
LE001,SP001,C100838,W56FKPS0DX,W56FKPS0DX-53857,TRADE RECEIVABLES DISCOUNTING,IFNS,2024-09-22,2024-10-20,92959.38,JPY,2024-12-31,OTP,SG
LE001,SP001,C100155,1A4RKGJZOW,1A4RKGJZOW-42171,PORTFOLIO RECEIVABLE SERVICES,PSFI,2025-01-31,2025-03-23,19382.86,JPY,2024-12-31,OTP,SG
LE001,SP001,C100086,OOQ42NBFA3,OOQ42NBFA3-19120,REFINANCING UNDER REIMBURSEMENT,RRMB,2023-08-10,2023-09-28,32317.36,USD,2024-12-31,OTP,SG
LE001,SP001,C100429,POB7FU9925,POB7FU9925-48761,PRESHIPMENT FINANCE EXPORT ORDERS,BDBR,2024-02-06,2024-04-04,16796.8,EUR,2024-12-31,OTP,SG
LE001,SP001,C100908,AKT7ZQHT2X,AKT7ZQHT2X-55252,PRESHIPMENT FINANCE EXPORT ORDERS,FAWR,2024-03-02,2024-03-07,55535.91,SGD,2024-12-31,OTP,SG
LE001,SP001,C100163,TOZ5STHSLM,TOZ5STHSLM-93320,RECEIVABLE SERVICES,RSRV,2024-05-29,2024-06-13,188371.39,EUR,2024-12-31,OTP,SG
LE001,SP001,C100586,09DCNWMBXE,09DCNWMBXE-49054,RECEIVABLE SERVICES,RILC,2023-12-16,2023-12-31,18345.3,HKD,2024-12-31,OTP,SG
LE001,SP001,C100143,9U6WTVMK2Z,9U6WTVMK2Z-98137,PRESHIPMENT FINANCE EXPORT ORDERS,PSFI,2025-04-08,2025-04-28,109628.85,AUD,2024-12-31,OTP,SG
LE001,SP001,C100079,U3NDZ3CC5R,U3NDZ3CC5R-68479,POST ACCEPTANCE DISCOUNTING,PSHP,2022-12-13,2023-01-31,31687.92,JPY,2024-12-31,OTP,SG
LE001,SP001,C100728,5VW9Y80PFS,5VW9Y80PFS-73539,IMPORT L/C REFINANCING,TRDS,2022-12-24,2023-02-17,23122.3,AUD,2024-12-31,OTP,SG
LE001,SP001,C100296,EHR07N8VOE,EHR07N8VOE-84942,LIMITED RECOURSE RECV PURCHASE,TRDS,2025-03-13,2025-04-05,52657.48,EUR,2024-12-31,OTP,SG
LE001,SP001,C100002,9KR2FVB66H,9KR2FVB66H-74067,INVOICE FINANCING SUPPLIER,PADS,2025-06-24,2025-08-18,17286.99,SGD,2024-12-31,OTP,SG
LE001,SP001,C100779,PUU62RZV1S,PUU62RZV1S-70415,IMPORT L/C REFINANCING,RILC,2025-01-08,2025-03-04,30810.81,HKD,2024-12-31,OTP,SG
LE001,SP001,C100090,L2XOIOT860,L2XOIOT860-94661,VENDOR PREPAY,RSRV,2024-02-16,2024-03-22,14222.02,HKD,2024-12-31,OTP,SG
LE001,SP001,C100674,EUGWUBUGR6,EUGWUBUGR6-25765,VENDOR PREPAY,RSRV,2024-04-25,2024-06-14,632648.44,USD,2024-12-31,OTP,SG
LE001,SP001,C100184,IZ5P3VOB5A,IZ5P3VOB5A-67280,PORTFOLIO RECEIVABLE SERVICES,RSRV,2022-11-24,2022-12-14,62462.16,JPY,2024-12-31,OTP,SG
LE001,SP001,C100984,JEDGFJDLOG,JEDGFJDLOG-90540,REFINANCING UNDER REIMBURSEMENT,VPRP,2025-09-15,2025-10-30,25856.81,SGD,2024-12-31,OTP,SG
LE001,SP001,C100504,KDF6J76BIV,KDF6J76BIV-40997,PRESHIPMENT FINANCE EXPORT ORDERS,IFNS,2024-05-07,2024-05-10,77402.62,EUR,2024-12-31,OTP,SG
LE001,SP001,C100667,QOROI5J8YI,QOROI5J8YI-82706,TRADE RECEIVABLES DISCOUNTING,BDBR,2023-07-30,2023-08-27,52323.79,SGD,2024-12-31,OTP,SG
LE001,SP001,C100001,4S2FTGI88T,4S2FTGI88T-15477,IMPORT L/C REFINANCING,BDBR,2024-12-02,2024-12-02,45928.29,SGD,2024-12-31,OTP,SG
LE001,SP001,C100576,7RV4NMWVSB,7RV4NMWVSB-80004,INVOICE FINANCING BUYER,BDBR,2025-05-10,2025-06-04,125116.43,HKD,2024-12-31,OTP,SG
LE001,SP001,C100770,EFUKPV8LYM,EFUKPV8LYM-44257,IMPORT L/C REFINANCING,TPMP,2024-06-24,2024-08-05,148599.38,EUR,2024-12-31,OTP,SG
LE001,SP001,C100569,MQVAYXAR6Y,MQVAYXAR6Y-64154,FI POST SHIP EXP FIN - LC AND COLL,PSHP,2025-05-27,2025-07-16,31678.66,HKD,2024-12-31,OTP,SG
LE001,SP001,C100127,XT63QE8NVN,XT63QE8NVN-11105,IMPORT L/C REFINANCING,PADS,2024-10-10,2024-11-07,30001.96,SGD,2024-12-31,OTP,SG
LE001,SP001,C100990,HAK7MDWKZI,HAK7MDWKZI-74724,POST ACCEPTANCE DISCOUNTING,LRRP,2024-04-14,2024-05-15,43042.27,HKD,2024-12-31,OTP,SG
LE001,SP001,C100688,ZHH3O5URTX,ZHH3O5URTX-84148,VENDOR PREPAY,IFNB,2025-02-20,2025-04-08,3780.81,SGD,2024-12-31,OTP,SG
LE001,SP001,C100258,E7450J4A8Y,E7450J4A8Y-90538,IMPORT L/C REFINANCING,RSRV,2023-06-19,2023-07-30,9718.35,HKD,2024-12-31,OTP,SG
LE001,SP001,C100048,7B7P9JYQN1,7B7P9JYQN1-39431,TRADE PAYABLE MANAGEMENT,PFAC,2022-11-15,2022-12-13,308738.25,EUR,2024-12-31,OTP,SG
LE001,SP001,C100337,AHCUA09PCI,AHCUA09PCI-31558,BILL DISCOUNTING AGAINST BUYER RISK,IFNB,2025-04-25,2025-04-26,431042.19,JPY,2024-12-31,OTP,SG
LE001,SP001,C100813,PA274IR833,PA274IR833-78114,PRE EXPORT FINANCING FOR FIS,IFNB,2023-05-26,2023-07-13,44407.19,SGD,2024-12-31,OTP,SG
LE001,SP001,C100056,WUDCBL4CE7,WUDCBL4CE7-67923,BILL DISCOUNTING AGAINST BUYER RISK,PFAC,2025-06-28,2025-07-04,119595.24,HKD,2024-12-31,OTP,SG
LE001,SP001,C100814,CB4OWO52WQ,CB4OWO52WQ-70844,PORTFOLIO RECEIVABLE SERVICES,IFNS,2023-12-15,2024-01-25,86985.8,HKD,2024-12-31,OTP,SG
LE001,SP001,C100521,2QLGDVC2GU,2QLGDVC2GU-93540,TRADE PAYABLE MANAGEMENT,PADS,2023-07-01,2023-07-31,2408842.67,HKD,2024-12-31,OTP,SG
LE001,SP001,C100794,WGEBEVSXMV,WGEBEVSXMV-80928,TRADE RECEIVABLES DISCOUNTING,TRDS,2023-03-24,2023-04-12,229461.35,AUD,2024-12-31,OTP,SG
LE001,SP001,C100999,MNAVYCS44P,MNAVYCS44P-35612,FINANCE AGAINST WAREHOUSE RECEIPT,FAWR,2025-06-22,2025-07-13,51354.04,USD,2024-12-31,OTP,SG
LE001,SP001,C100897,YZ9VLU8WPF,YZ9VLU8WPF-69546,LIMITED RECOURSE RECV PURCHASE,PFEB,2024-08-17,2024-10-14,19022,SGD,2024-12-31,OTP,SG
LE001,SP001,C100371,WYQHR133NO,WYQHR133NO-10881,RECEIVABLE SERVICES,IFNB,2023-11-08,2023-11-09,8710.33,AUD,2024-12-31,OTP,SG
LE001,SP001,C100347,EKGV1BBHG5,EKGV1BBHG5-32843,PRE EXPORT FINANCING FOR FIS,VPRP,2024-10-04,2024-10-05,76431.97,USD,2024-12-31,OTP,SG
LE001,SP001,C100676,46AYN2D7KI,46AYN2D7KI-58804,VENDOR PREPAY,PFAC,2025-06-29,2025-07-06,24158.2,USD,2024-12-31,OTP,SG
LE001,SP001,C100193,5EGTYLPW71,5EGTYLPW71-86981,BILL DISCOUNTING AGAINST BUYER RISK,TRDS,2024-01-08,2024-01-23,10864.93,SGD,2024-12-31,OTP,SG
LE001,SP001,C100520,WKESVR022W,WKESVR022W-31945,PRESHIPMENT FINANCE EXPORT ORDERS,PADS,2023-01-23,2023-02-25,27559.77,JPY,2024-12-31,OTP,SG
LE001,SP001,C100224,GZSR8RUW2X,GZSR8RUW2X-37158,FINANCE AGAINST WAREHOUSE RECEIPT,RILC,2024-07-17,2024-08-11,16352.6,USD,2024-12-31,OTP,SG
LE001,SP001,C100042,L5U7NTEDQM,L5U7NTEDQM-86541,IMPORT L/C REFINANCING,RRMB,2023-06-21,2023-07-19,453418.11,JPY,2024-12-31,OTP,SG
LE001,SP001,C100525,PNRJAPJC6K,PNRJAPJC6K-75767,INVOICE FINANCING BUYER,TPMP,2024-07-31,2024-08-06,172468.12,SGD,2024-12-31,OTP,SG
LE001,SP001,C100875,CBHHLK3YJZ,CBHHLK3YJZ-28070,TRADE PAYABLE MANAGEMENT,RSRV,2024-03-06,2024-03-24,59304.05,EUR,2024-12-31,OTP,SG
LE001,SP001,C100740,2OOUXQS1FO,2OOUXQS1FO-39743,FINANCE AGAINST WAREHOUSE RECEIPT,PFEB,2024-07-19,2024-08-21,353604.02,AUD,2024-12-31,OTP,SG
LE001,SP001,C100873,210Q2LG1ZH,210Q2LG1ZH-68978,RECEIVABLE SERVICES,PADS,2025-01-29,2025-03-06,65699.2,USD,2024-12-31,OTP,SG
LE001,SP001,C100333,L0RXMIP11Y,L0RXMIP11Y-49274,RECEIVABLE SERVICES,LRRP,2025-01-29,2025-02-07,21299.93,EUR,2024-12-31,OTP,SG
LE001,SP001,C100583,U26UON8CNR,U26UON8CNR-53101,IMPORT L/C REFINANCING,BDBR,2025-05-03,2025-05-13,372409.34,SGD,2024-12-31,OTP,SG
LE001,SP001,C100071,YG3VAH6NHK,YG3VAH6NHK-78733,IMPORT L/C REFINANCING,LRRP,2023-10-17,2023-11-19,114312.6,SGD,2024-12-31,OTP,SG
LE001,SP001,C100891,G4OFDTRC85,G4OFDTRC85-27030,FINANCE AGAINST WAREHOUSE RECEIPT,BDBR,2023-06-08,2023-07-30,17245.47,HKD,2024-12-31,OTP,SG
LE001,SP001,C100619,XFULHZQH9Q,XFULHZQH9Q-62328,PRE EXPORT FINANCING FOR FIS,RRMB,2023-02-08,2023-03-09,47647.89,JPY,2024-12-31,OTP,SG
LE001,SP001,C100425,U0K5QZZKW3,U0K5QZZKW3-32954,PRE EXPORT FINANCING FOR FIS,VPRP,2023-06-09,2023-07-08,20936.68,JPY,2024-12-31,OTP,SG
LE001,SP001,C100714,6GUO8I5JWK,6GUO8I5JWK-18748,FINANCE AGAINST WAREHOUSE RECEIPT,PFEB,2023-07-21,2023-09-07,11391.7,AUD,2024-12-31,OTP,SG
LE001,SP001,C100711,EN1S2OFHBA,EN1S2OFHBA-93737,IMPORT L/C REFINANCING,PSHP,2023-12-07,2024-01-23,181936.51,JPY,2024-12-31,OTP,SG
LE001,SP001,C100730,4OAE7L0RCT,4OAE7L0RCT-41757,IMPORT L/C REFINANCING,TRDS,2023-03-21,2023-05-12,592022.53,EUR,2024-12-31,OTP,SG
LE001,SP001,C100451,4GADKTOC1Y,4GADKTOC1Y-30119,POST ACCEPTANCE DISCOUNTING,VPRP,2024-08-23,2024-10-07,11178.18,SGD,2024-12-31,OTP,SG
LE001,SP001,C100053,6TPBWSXXDY,6TPBWSXXDY-68194,RECEIVABLE SERVICES,LRRP,2023-09-29,2023-11-17,117661.02,USD,2024-12-31,OTP,SG
LE001,SP001,C100816,7NIDP9MGYH,7NIDP9MGYH-22661,VENDOR PREPAY,VPRP,2025-08-11,2025-09-06,27425.51,AUD,2024-12-31,OTP,SG
LE001,SP001,C100015,DLUGHT7EHM,DLUGHT7EHM-32756,PRESHIPMENT FINANCE EXPORT ORDERS,RRMB,2025-10-16,2025-11-09,33371.23,USD,2024-12-31,OTP,SG
LE001,SP001,C100729,QC3XNCHKV9,QC3XNCHKV9-23344,VENDOR PREPAY,TPMP,2025-04-29,2025-06-06,29411.1,EUR,2024-12-31,OTP,SG
LE001,SP001,C100069,9ZY9YLW5L4,9ZY9YLW5L4-73193,REFINANCING UNDER REIMBURSEMENT,RSRV,2023-05-05,2023-05-29,21230.86,AUD,2024-12-31,OTP,SG
LE001,SP001,C100081,XIV9IW6L01,XIV9IW6L01-91233,LIMITED RECOURSE RECV PURCHASE,TRDS,2023-10-04,2023-11-04,63463.86,EUR,2024-12-31,OTP,SG
LE001,SP001,C100533,HNXI09P5EL,HNXI09P5EL-15191,PORTFOLIO RECEIVABLE SERVICES,BDBR,2025-09-22,2025-10-06,22089.55,HKD,2024-12-31,OTP,SG
LE001,SP001,C100187,LIT6XIYZVN,LIT6XIYZVN-52157,IMPORT L/C REFINANCING,RSRV,2025-06-30,2025-08-24,82830.22,JPY,2024-12-31,OTP,SG
LE001,SP001,C100436,CGWFHDV37I,CGWFHDV37I-20245,IMPORT L/C REFINANCING,BDBR,2024-12-08,2025-01-23,56371.23,USD,2024-12-31,OTP,SG
LE001,SP001,C100386,IGIKQWJ2C9,IGIKQWJ2C9-62198,VENDOR PREPAY,PFEB,2023-05-21,2023-06-17,44948.04,AUD,2024-12-31,OTP,SG
LE001,SP001,C100156,VPF8R1PC6K,VPF8R1PC6K-80411,VENDOR PREPAY,TPMP,2023-09-22,2023-10-21,20149.28,EUR,2024-12-31,OTP,SG
LE001,SP001,C100503,QNVCEQFGAS,QNVCEQFGAS-59054,PRESHIPMENT FINANCE EXPORT ORDERS,PFAC,2023-08-24,2023-10-10,29967.67,EUR,2024-12-31,OTP,SG
LE001,SP001,C100789,NL9C59E7F1,NL9C59E7F1-43457,POST ACCEPTANCE DISCOUNTING,PFEB,2023-10-17,2023-11-30,148222.45,SGD,2024-12-31,OTP,SG
LE001,SP001,C100619,X70IB3WYZX,X70IB3WYZX-44253,IMPORT L/C REFINANCING,TRDS,2024-06-07,2024-06-22,109217.94,AUD,2024-12-31,OTP,SG
LE001,SP001,C100897,UXFEDZNZ9C,UXFEDZNZ9C-34749,PORTFOLIO RECEIVABLE SERVICES,VPRP,2023-06-19,2023-07-05,18526.06,HKD,2024-12-31,OTP,SG
LE001,SP001,C100833,K8XNLO50DW,K8XNLO50DW-55140,TRADE RECEIVABLES DISCOUNTING,TPMP,2024-09-06,2024-11-04,67453.84,HKD,2024-12-31,OTP,SG
LE001,SP001,C100180,OL93ACZSX0,OL93ACZSX0-32365,POST ACCEPTANCE DISCOUNTING,VPRP,2025-02-07,2025-02-19,147511.96,JPY,2024-12-31,OTP,SG
LE001,SP001,C100451,G8Q3GCG1J6,G8Q3GCG1J6-63581,INVOICE FINANCING SUPPLIER,VPRP,2025-05-30,2025-06-17,8076.5,SGD,2024-12-31,OTP,SG
LE001,SP001,C100808,NJMVRYDC1A,NJMVRYDC1A-86342,LIMITED RECOURSE RECV PURCHASE,IFNS,2024-09-03,2024-10-06,114924.68,SGD,2024-12-31,OTP,SG
LE001,SP001,C100836,NS8JR1VMYM,NS8JR1VMYM-51317,PRE EXPORT FINANCING FOR FIS,PADS,2023-08-16,2023-09-09,27034.02,AUD,2024-12-31,OTP,SG
LE001,SP001,C100286,CMLDQZ05EV,CMLDQZ05EV-79550,PRE EXPORT FINANCING FOR FIS,PADS,2023-04-29,2023-06-07,118743.19,HKD,2024-12-31,OTP,SG
LE001,SP001,C100694,XROG983AMB,XROG983AMB-52667,IMPORT L/C REFINANCING,PSFI,2023-02-21,2023-03-18,23958.75,HKD,2024-12-31,OTP,SG
LE001,SP001,C100729,WCP779460K,WCP779460K-35569,TRADE RECEIVABLES DISCOUNTING,LRRP,2025-02-21,2025-03-24,6864.66,SGD,2024-12-31,OTP,SG
LE001,SP001,C100716,KYT5GQEXIH,KYT5GQEXIH-96474,INVOICE FINANCING BUYER,IFNS,2023-06-03,2023-07-18,8492.59,SGD,2024-12-31,OTP,SG
LE001,SP001,C100648,F761HJR6EE,F761HJR6EE-80063,FI POST SHIP EXP FIN - LC AND COLL,IFNB,2023-12-29,2024-02-22,63430.62,USD,2024-12-31,OTP,SG
LE001,SP001,C100827,71VXNZ0NXU,71VXNZ0NXU-67273,PRE EXPORT FINANCING FOR FIS,PSFI,2024-05-28,2024-06-04,81770.11,EUR,2024-12-31,OTP,SG
LE001,SP001,C100318,DD070EN48U,DD070EN48U-10220,LIMITED RECOURSE RECV PURCHASE,FAWR,2023-09-07,2023-10-04,20227.94,EUR,2024-12-31,OTP,SG
LE001,SP001,C100857,127EXVDA4L,127EXVDA4L-48905,PRE EXPORT FINANCING FOR FIS,PFEB,2023-04-21,2023-04-30,128837.98,AUD,2024-12-31,OTP,SG
LE001,SP001,C100489,K043BLSYJ4,K043BLSYJ4-85231,FINANCE AGAINST WAREHOUSE RECEIPT,PFEB,2024-03-23,2024-05-07,8153.28,JPY,2024-12-31,OTP,SG
LE001,SP001,C100744,C3FZ47I071,C3FZ47I071-73898,PRESHIPMENT FINANCE EXPORT ORDERS,BDBR,2024-12-18,2024-12-19,55309.74,AUD,2024-12-31,OTP,SG
LE001,SP001,C100403,OPRMOC0K7Z,OPRMOC0K7Z-81828,INVOICE FINANCING SUPPLIER,TRDS,2024-01-17,2024-03-05,13999.55,AUD,2024-12-31,OTP,SG
LE001,SP001,C100752,5B7KXUPR6H,5B7KXUPR6H-35644,RECEIVABLE SERVICES,PADS,2025-04-15,2025-05-28,27386.26,USD,2024-12-31,OTP,SG
LE001,SP001,C100607,N9YGCMR8ES,N9YGCMR8ES-54366,PORTFOLIO RECEIVABLE SERVICES,TRDS,2023-08-05,2023-08-20,63378.4,SGD,2024-12-31,OTP,SG
LE001,SP001,C100885,EOKVG019YD,EOKVG019YD-70774,PRESHIPMENT FINANCE EXPORT ORDERS,TPMP,2023-05-13,2023-06-05,21322.2,SGD,2024-12-31,OTP,SG
LE001,SP001,C100185,ECRYSAUUJ0,ECRYSAUUJ0-87709,PRESHIPMENT FINANCE EXPORT ORDERS,PFEB,2023-06-05,2023-06-24,37742.17,AUD,2024-12-31,OTP,SG
LE001,SP001,C100500,ELZ5TOZO32,ELZ5TOZO32-79479,INVOICE FINANCING BUYER,IFNS,2024-09-11,2024-10-23,200295.96,SGD,2024-12-31,OTP,SG
LE001,SP001,C100086,GVGT2EEHFU,GVGT2EEHFU-14588,INVOICE FINANCING SUPPLIER,BDBR,2023-10-27,2023-11-30,29963.34,USD,2024-12-31,OTP,SG
LE001,SP001,C100535,P8AK8S2XQU,P8AK8S2XQU-51017,POST ACCEPTANCE DISCOUNTING,FAWR,2025-04-21,2025-06-02,163216.13,SGD,2024-12-31,OTP,SG
LE001,SP001,C100563,IGK38VHMEW,IGK38VHMEW-19746,TRADE PAYABLE MANAGEMENT,TPMP,2023-09-20,2023-10-31,15434.36,USD,2024-12-31,OTP,SG
LE001,SP001,C100731,OCJPZTC09Z,OCJPZTC09Z-35248,POST ACCEPTANCE DISCOUNTING,VPRP,2023-07-04,2023-08-25,113070.3,USD,2024-12-31,OTP,SG
LE001,SP001,C100371,L2N8IJTYOL,L2N8IJTYOL-21662,REFINANCING UNDER REIMBURSEMENT,TPMP,2025-01-14,2025-03-10,337689.58,USD,2024-12-31,OTP,SG
LE001,SP001,C100097,JD9I82ES5V,JD9I82ES5V-74175,POST ACCEPTANCE DISCOUNTING,BDBR,2024-05-03,2024-06-10,3084.14,SGD,2024-12-31,OTP,SG
LE001,SP001,C100606,6G8OM08TV4,6G8OM08TV4-72503,TRADE RECEIVABLES DISCOUNTING,TPMP,2025-10-21,2025-12-03,23010.96,AUD,2024-12-31,OTP,SG
LE001,SP001,C100723,ZXFUJ7XN1Y,ZXFUJ7XN1Y-64820,IMPORT L/C REFINANCING,VPRP,2023-05-26,2023-06-17,119669.2,JPY,2024-12-31,OTP,SG
LE001,SP001,C100865,SJP753K48O,SJP753K48O-50991,INVOICE FINANCING BUYER,IFNB,2025-06-05,2025-07-21,46926.86,USD,2024-12-31,OTP,SG
LE001,SP001,C100491,8FC0TR58PS,8FC0TR58PS-27881,FI POST SHIP EXP FIN - LC AND COLL,IFNS,2023-08-02,2023-08-02,93468.06,AUD,2024-12-31,OTP,SG
LE001,SP001,C100700,G3APTM9X79,G3APTM9X79-79220,LIMITED RECOURSE RECV PURCHASE,RILC,2024-11-29,2025-01-11,29004.83,AUD,2024-12-31,OTP,SG
LE001,SP001,C100255,6GNEMBRG8M,6GNEMBRG8M-99006,INVOICE FINANCING SUPPLIER,BDBR,2024-03-07,2024-04-06,66430.25,EUR,2024-12-31,OTP,SG
LE001,SP001,C100868,JAWO778S67,JAWO778S67-90969,FI POST SHIP EXP FIN - LC AND COLL,LRRP,2023-11-12,2023-11-12,49671.54,AUD,2024-12-31,OTP,SG
LE001,SP001,C100420,QKDM0OAPHT,QKDM0OAPHT-30147,INVOICE FINANCING SUPPLIER,PFEB,2025-10-26,2025-11-04,243126.82,HKD,2024-12-31,OTP,SG
LE001,SP001,C100362,JQNN6TJ9XP,JQNN6TJ9XP-28333,PORTFOLIO RECEIVABLE SERVICES,RSRV,2023-11-05,2023-12-31,81251.54,HKD,2024-12-31,OTP,SG
LE001,SP001,C100121,HGBO06FHRX,HGBO06FHRX-44838,PORTFOLIO RECEIVABLE SERVICES,PFEB,2023-01-30,2023-03-22,89780.51,HKD,2024-12-31,OTP,SG
LE001,SP001,C100129,ZL15S74NDD,ZL15S74NDD-12772,TRADE RECEIVABLES DISCOUNTING,PADS,2023-01-20,2023-01-20,36524.83,HKD,2024-12-31,OTP,SG
LE001,SP001,C100746,IYM90PKR1I,IYM90PKR1I-29987,VENDOR PREPAY,PSFI,2024-04-13,2024-06-01,33351.98,SGD,2024-12-31,OTP,SG
LE001,SP001,C100644,59I3HZ3ZSG,59I3HZ3ZSG-87489,TRADE RECEIVABLES DISCOUNTING,PSFI,2025-03-08,2025-03-16,35629.53,JPY,2024-12-31,OTP,SG
LE001,SP001,C100227,B97PWDBOLW,B97PWDBOLW-40333,REFINANCING UNDER REIMBURSEMENT,PFAC,2023-03-04,2023-03-07,96119.03,AUD,2024-12-31,OTP,SG
LE001,SP001,C100762,PBDN7ZI6GA,PBDN7ZI6GA-96563,REFINANCING UNDER REIMBURSEMENT,FAWR,2024-04-04,2024-05-04,36127.82,EUR,2024-12-31,OTP,SG
LE001,SP001,C100369,6DG8NKDAT5,6DG8NKDAT5-53412,POST ACCEPTANCE DISCOUNTING,PADS,2024-07-10,2024-08-20,84772.78,EUR,2024-12-31,OTP,SG
LE001,SP001,C100947,HN5E0EV6XG,HN5E0EV6XG-68427,INVOICE FINANCING SUPPLIER,IFNB,2023-12-08,2023-12-27,722505.97,HKD,2024-12-31,OTP,SG
LE001,SP001,C100998,R1TFEPZ614,R1TFEPZ614-83445,POST ACCEPTANCE DISCOUNTING,PADS,2023-05-06,2023-06-15,170305.58,HKD,2024-12-31,OTP,SG
LE001,SP001,C100062,EPRS82GJ8K,EPRS82GJ8K-84209,FINANCE AGAINST WAREHOUSE RECEIPT,PSHP,2023-01-31,2023-03-15,40488.44,AUD,2024-12-31,OTP,SG
LE001,SP001,C100606,58F1N2OJGF,58F1N2OJGF-38548,RECEIVABLE SERVICES,RILC,2023-01-13,2023-02-27,253078.93,HKD,2024-12-31,OTP,SG
LE001,SP001,C100949,SKHZTGBIBF,SKHZTGBIBF-46406,TRADE RECEIVABLES DISCOUNTING,TPMP,2025-07-27,2025-09-06,36691.84,USD,2024-12-31,OTP,SG
LE001,SP001,C100418,9HEXW8L85J,9HEXW8L85J-27512,BILL DISCOUNTING AGAINST BUYER RISK,RRMB,2025-07-15,2025-08-24,5188.76,SGD,2024-12-31,OTP,SG
LE001,SP001,C100968,3H8G8T922D,3H8G8T922D-60067,TRADE PAYABLE MANAGEMENT,FAWR,2023-05-19,2023-06-02,17859.6,EUR,2024-12-31,OTP,SG
