le_id,sub_prof_id,checklist_id,collateral_id,client_id,facility_id,customer_type,checklist_status,security_type,security_sub_type,document_status,custody_status,market_value,haircut_pct,valuation_date,currency,valuation_source,pledge_status,location,owner_name,notes,customer_id,particulars_of_collateral,security_id,document_id,document_description,document_date,document_expiry_date,amount,property_address,property_memorial_type,remarks,mth_end,src,cty
LE001,SP001,800765,500765,C100139,F200210,MAIN_BORROWER,new,COMMODITY,Oil,submitted_to_custodian,ALLOW_TEMP_UPLIFT,61441,0.32,02-11-2025,GBP,Third Party Valuer,PLEDGED,SG,Lotus Capital Pte Ltd,,,,,,,02-11-2025,02-11-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800766,500766,C100618,F200934,MAIN_BORROWER,certification_allowed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,received,PENDING_ALLOW_BULK_PERM_UPLIFT,293281,0.14,25-07-2025,GBP,Market Price,PARTIAL,SG,Pioneer Energy Pte Ltd,,,,,,,25-07-2025,25-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800767,500767,C100414,F200630,MAIN_BORROWER,new,COMMODITY,Gold,submitted_to_custodian,PENDING_ALLOW_BULK_PERM_UPLIFT,101939,0.42,28-04-2024,EUR,Internal Valuation,PLEDGED,US,Third Party Trustee,,,,,,,28-04-2024,28-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800768,500768,C100189,F200279,MAIN_BORROWER,completed,GUARANTEES,Bank Guarantee,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,304883,0.27,23-11-2023,INR,Custody Statement,RELEASED,UK,Lotus Capital Pte Ltd,,,,,,,23-11-2023,23-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800769,500769,C100376,F200576,MAIN_BORROWER,in_progress,OTHERS,Contracts,pending_update,ALLOW_BULK_PERM_UPLIFT,359911,0.35,22-07-2025,GBP,Internal Valuation,PLEDGED,UK,Custodian Bank,,,,,,,22-07-2025,22-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800770,500770,C100577,F200875,MAIN_BORROWER,obsolete,ASSET BASED,Plant & Machinery,received,PENDING_ALLOW_BULK_PERM_UPLIFT,193017,0.17,18-01-2024,HKD,Custody Statement,PLEDGED,UK,Third Party Trustee,,,,,,,18-01-2024,18-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800771,500771,C100903,F201369,MAIN_BORROWER,new,INSURANCE,Policy Assignment,completed,ALLOW_RELODGE,424399,0.49,07-11-2024,INR,Third Party Valuer,PARTIAL,IN,Nova Retail Pte Ltd,,,,,,,07-11-2024,07-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800772,500772,C100671,F201006,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Corporate Bonds,pending_complete,PENDING_ALLOW_PERM_UPLIFT,1083609,0.24,18-06-2025,EUR,Custody Statement,PLEDGED,AE,Custodian Bank,,,,,,,18-06-2025,18-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800773,500773,C100985,F201506,MAIN_BORROWER,new,COMMODITY,Agricultural Produce,pending_complete,ALLOW_BULK_PERM_UPLIFT,431352,0.36,07-06-2024,HKD,Custody Statement,RELEASED,IN,SPV Trustee,,,,,,,07-06-2024,07-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800774,500774,C100069,F200102,MAIN_BORROWER,certification_allowed,ASSET BASED,Plant & Machinery,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,162650,0.1,02-08-2025,HKD,Internal Valuation,RELEASED,HK,Third Party Trustee,,,,,,,02-08-2025,02-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800775,500775,C100921,F201399,MAIN_BORROWER,deferred,OTHERS,Contracts,awaiting,ALLOW_PERM_UPLIFT,129941,0.46,06-09-2025,INR,Internal Valuation,PLEDGED,US,SPV Trustee,,,,,,,06-09-2025,06-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800776,500776,C100945,F201438,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Equity Shares,received,PENDING_ALLOW_TEMP_UPLIFT,26570,0.36,18-10-2024,SGD,Custody Statement,NOT_PLEDGED,HK,SPV Trustee,,,,,,,18-10-2024,18-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800777,500777,C100448,F200683,MAIN_BORROWER,completed,GUARANTEES,Bank Guarantee,awaiting,ALLOW_PERM_UPLIFT,143319,0.38,21-08-2024,INR,Third Party Valuer,PLEDGED,HK,Cedar Technologies Pte Ltd,,,,,,,21-08-2024,21-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800778,500778,C100914,F201386,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Mutual Funds,submitted_to_custodian,PENDING_ALLOW_TEMP_UPLIFT,14445,0.29,27-08-2025,EUR,Custody Statement,PARTIAL,HK,Third Party Trustee,,,,,,,27-08-2025,27-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800779,500779,C100512,F200769,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Government Bonds,pending_update,RECEIVED,214107,0.4,16-08-2024,GBP,Internal Valuation,PLEDGED,HK,SPV Trustee,,,,,,,16-08-2024,16-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800780,500780,C100120,F200181,MAIN_BORROWER,completed,GUARANTEES,Bank Guarantee,pending_complete,AWAITING,411810,0.31,05-12-2024,USD,Internal Valuation,PARTIAL,AE,SPV Trustee,,,,,,,05-12-2024,05-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800781,500781,C100893,F201353,MAIN_BORROWER,new,INSURANCE,Policy Assignment,received,AWAITING,766855,0.28,06-03-2025,INR,Internal Valuation,PARTIAL,IN,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,,,,,,,06-03-2025,06-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800782,500782,C100596,F200903,MAIN_BORROWER,completed,INSURANCE,Policy Assignment,pending_complete,ALLOW_PERM_UPLIFT,660082,0.04,03-09-2024,EUR,Internal Valuation,NOT_PLEDGED,HK,SPV Trustee,,,,,,,03-09-2024,03-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800783,500783,C100241,F200359,MAIN_BORROWER,new,CASH,Cash Collateral,submitted_to_custodian,RECEIVED,44193,0.19,28-08-2025,GBP,Internal Valuation,PARTIAL,HK,SPV Trustee,,,,,,,28-08-2025,28-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800784,500784,C100106,F200158,MAIN_BORROWER,deferred,PROPERTY,Commercial,completed,ALLOW_PERM_UPLIFT,145316,0.33,24-08-2024,GBP,Custody Statement,PLEDGED,SG,Third Party Trustee,,,,,,,24-08-2024,24-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800785,500785,C100698,F201052,MAIN_BORROWER,completed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,pending_update,PENDING_ALLOW_PERM_UPLIFT,536440,0.05,18-10-2024,HKD,Internal Valuation,NOT_PLEDGED,SG,Custodian Bank,,,,,,,18-10-2024,18-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800786,500786,C100918,F201394,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Government Bonds,awaiting,ALLOW_PERM_UPLIFT,258634,0.18,10-09-2025,SGD,Internal Valuation,NOT_PLEDGED,US,Apex Solutions Pte Ltd,,,,,,,10-09-2025,10-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800787,500787,C100894,F201355,MAIN_BORROWER,deferred,ASSET BASED,Inventory,awaiting,ALLOW_RELODGE,43577,0.05,16-08-2024,SGD,Market Price,RELEASED,IN,Third Party Trustee,,,,,,,16-08-2024,16-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800788,500788,C100132,F200199,MAIN_BORROWER,new,PROPERTY,Residential,completed,PENDING_ALLOW_BULK_PERM_UPLIFT,1205160,0.34,22-08-2025,EUR,Market Price,RELEASED,HK,Custodian Bank,,,,,,,22-08-2025,22-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800789,500789,C100964,F201474,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,113636,0.44,03-03-2025,INR,Custody Statement,PLEDGED,SG,SPV Trustee,,,,,,,03-03-2025,03-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800790,500790,C100722,F201088,MAIN_BORROWER,completed,INSURANCE,Policy Assignment,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,1947458,0.12,21-06-2025,INR,Third Party Valuer,NOT_PLEDGED,SG,SPV Trustee,,,,,,,21-06-2025,21-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800791,500791,C100036,F200053,MAIN_BORROWER,certification_allowed,PROPERTY,Land,pending_complete,AWAITING,60568,0.48,18-10-2025,GBP,Internal Valuation,PARTIAL,UK,Evergreen Commodities Pte Ltd,,,,,,,18-10-2025,18-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800792,500792,C100285,F200431,MAIN_BORROWER,in_progress,OTHERS,Contracts,awaiting,ALLOW_TEMP_UPLIFT,213000,0.03,13-10-2024,GBP,Custody Statement,NOT_PLEDGED,US,Third Party Trustee,,,,,,,13-10-2024,13-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800793,500793,C100545,F200820,MAIN_BORROWER,new,INSURANCE,Policy Assignment,pending_complete,AWAITING,348566,0.28,17-11-2024,USD,Custody Statement,NOT_PLEDGED,SG,SPV Trustee,,,,,,,17-11-2024,17-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800794,500794,C100886,F201345,MAIN_BORROWER,new,ASSET BASED,Inventory,pending_update,PENDING_ALLOW_PERM_UPLIFT,138681,0.29,15-12-2023,EUR,Custody Statement,RELEASED,HK,Custodian Bank,,,,,,,15-12-2023,15-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800795,500795,C100763,F201153,MAIN_BORROWER,certification_allowed,COMMODITY,Gold,completed,PENDING_ALLOW_TEMP_UPLIFT,63774,0.15,11-12-2023,EUR,Internal Valuation,RELEASED,UK,Custodian Bank,,,,,,,11-12-2023,11-12-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800796,500796,C100630,F200950,MAIN_BORROWER,certification_allowed,MARKETABLE SECURITIES,Corporate Bonds,awaiting,AWAITING,336505,0.34,10-01-2024,INR,Custody Statement,RELEASED,UK,Third Party Trustee,,,,,,,10-01-2024,10-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800797,500797,C100473,F200715,MAIN_BORROWER,obsolete,PROPERTY,Residential,received,ALLOW_TEMP_UPLIFT,150448,0.24,06-11-2024,GBP,Market Price,PARTIAL,SG,Merlion Holdings Pte Ltd,,,,,,,06-11-2024,06-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800798,500798,C100918,F201394,MAIN_BORROWER,in_progress,CASH,Cash Deposit,completed,ALLOW_TEMP_UPLIFT,105314,0.11,30-01-2025,EUR,Third Party Valuer,NOT_PLEDGED,HK,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,,,,,,,30-01-2025,30-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800799,500799,C100117,F200175,MAIN_BORROWER,deferred,COMMODITY,Agricultural Produce,awaiting,PENDING_ALLOW_TEMP_UPLIFT,1016174,0.26,15-08-2024,INR,Market Price,NOT_PLEDGED,SG,SPV Trustee,,,,,,,15-08-2024,15-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800800,500800,C100016,F200022,MAIN_BORROWER,certification_allowed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,received,PENDING_ALLOW_BULK_PERM_UPLIFT,124684,0.31,15-11-2024,USD,Third Party Valuer,PLEDGED,IN,Pioneer Energy Pte Ltd,,,,,,,15-11-2024,15-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800801,500801,C100208,F200309,MAIN_BORROWER,completed,MARKETABLE SECURITIES,Mutual Funds,awaiting,ALLOW_RELODGE,182161,0.05,29-08-2024,EUR,Market Price,RELEASED,UK,Custodian Bank,,,,,,,29-08-2024,29-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800802,500802,C100481,F200728,MAIN_BORROWER,new,ASSET BASED,Inventory,awaiting,RECEIVED,48539,0.2,15-01-2025,SGD,Third Party Valuer,NOT_PLEDGED,UK,SPV Trustee,,,,,,,15-01-2025,15-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800803,500803,C100387,F200589,MAIN_BORROWER,certification_allowed,COMMODITY,Oil,completed,PENDING_ALLOW_TEMP_UPLIFT,130538,0.39,14-01-2024,USD,Internal Valuation,PARTIAL,IN,Apex Solutions Pte Ltd,,,,,,,14-01-2024,14-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800804,500804,C100621,F200938,MAIN_BORROWER,deferred,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,completed,ALLOW_RELODGE,256828,0.17,23-04-2025,INR,Custody Statement,NOT_PLEDGED,UK,Third Party Trustee,,,,,,,23-04-2025,23-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800805,500805,C100322,F200488,MAIN_BORROWER,certification_allowed,GUARANTEES,Corporate Guarantee,pending_complete,PENDING_ALLOW_TEMP_UPLIFT,132658,0.37,15-09-2024,EUR,Third Party Valuer,PLEDGED,UK,Custodian Bank,,,,,,,15-09-2024,15-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800806,500806,C100459,F200699,MAIN_BORROWER,obsolete,GUARANTEES,Bank Guarantee,received,ALLOW_BULK_PERM_UPLIFT,35159,0.46,03-03-2025,GBP,Market Price,RELEASED,UK,SPV Trustee,,,,,,,03-03-2025,03-03-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800807,500807,C100120,F200180,MAIN_BORROWER,in_progress,OTHERS,Contracts,submitted_to_custodian,ALLOW_TEMP_UPLIFT,239788,0.26,10-06-2025,INR,Third Party Valuer,NOT_PLEDGED,US,Lotus Capital Pte Ltd,,,,,,,10-06-2025,10-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800808,500808,C100123,F200185,MAIN_BORROWER,in_progress,INSURANCE,Insurance Bond,awaiting,ALLOW_BULK_PERM_UPLIFT,88847,0.38,02-07-2025,USD,Custody Statement,PLEDGED,HK,Custodian Bank,,,,,,,02-07-2025,02-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800809,500809,C100362,F200554,MAIN_BORROWER,deferred,OTHERS,Intellectual Property,received,RECEIVED,36128,0.36,10-07-2025,EUR,Custody Statement,PLEDGED,SG,SPV Trustee,,,,,,,10-07-2025,10-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800810,500810,C100932,F201417,MAIN_BORROWER,completed,PROPERTY,Land,submitted_to_custodian,ALLOW_BULK_PERM_UPLIFT,66578,0.16,08-07-2024,HKD,Market Price,PLEDGED,HK,Apex Solutions Pte Ltd,,,,,,,08-07-2024,08-07-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800811,500811,C100690,F201036,MAIN_BORROWER,new,OTHERS,Contracts,pending_complete,RECEIVED,101841,0.23,06-06-2024,HKD,Market Price,NOT_PLEDGED,UK,Custodian Bank,,,,,,,06-06-2024,06-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800812,500812,C100049,F200071,MAIN_BORROWER,certification_allowed,INSURANCE,Insurance Bond,submitted_to_custodian,ALLOW_TEMP_UPLIFT,220623,0.2,10-05-2025,SGD,Market Price,PARTIAL,IN,SPV Trustee,,,,,,,10-05-2025,10-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800813,500813,C100101,F200151,MAIN_BORROWER,in_progress,INSURANCE,Policy Assignment,completed,ALLOW_BULK_PERM_UPLIFT,75124,0.08,01-02-2025,GBP,Third Party Valuer,RELEASED,UK,Pioneer Energy Pte Ltd,,,,,,,01-02-2025,01-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800814,500814,C100682,F201026,MAIN_BORROWER,certification_allowed,COMMODITY,Gold,received,ALLOW_PERM_UPLIFT,49307,0.12,06-06-2024,SGD,Internal Valuation,NOT_PLEDGED,SG,Custodian Bank,,,,,,,06-06-2024,06-06-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800815,500815,C100378,F200578,MAIN_BORROWER,in_progress,INSURANCE,Insurance Bond,pending_complete,RECEIVED,46468,0.37,24-05-2024,SGD,Custody Statement,PLEDGED,US,Custodian Bank,,,,,,,24-05-2024,24-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800816,500816,C100269,F200406,MAIN_BORROWER,certification_allowed,COMMODITY,Oil,submitted_to_custodian,ALLOW_TEMP_UPLIFT,396377,0.37,12-07-2025,EUR,Market Price,PLEDGED,UK,Third Party Trustee,,,,,,,12-07-2025,12-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800817,500817,C100282,F200426,MAIN_BORROWER,in_progress,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,awaiting,PENDING_ALLOW_TEMP_UPLIFT,35750,0.36,21-12-2024,USD,Internal Valuation,RELEASED,HK,Apex Solutions Pte Ltd,,,,,,,21-12-2024,21-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800818,500818,C100251,F200373,MAIN_BORROWER,completed,OTHERS,Intellectual Property,pending_update,ALLOW_BULK_PERM_UPLIFT,16577,0.34,10-02-2025,GBP,Third Party Valuer,PARTIAL,UK,Third Party Trustee,,,,,,,10-02-2025,10-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800819,500819,C100650,F200976,MAIN_BORROWER,new,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,received,ALLOW_TEMP_UPLIFT,264122,0.02,01-09-2025,GBP,Market Price,NOT_PLEDGED,SG,Custodian Bank,,,,,,,01-09-2025,01-09-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800820,500820,C100628,F200946,MAIN_BORROWER,deferred,GUARANTEES,Corporate Guarantee,completed,AWAITING,313783,0.25,06-01-2024,SGD,Market Price,PARTIAL,US,Custodian Bank,,,,,,,06-01-2024,06-01-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800821,500821,C100556,F200840,MAIN_BORROWER,in_progress,INSURANCE,Policy Assignment,pending_complete,ALLOW_TEMP_UPLIFT,131885,0.13,18-01-2025,GBP,Custody Statement,PARTIAL,SG,Third Party Trustee,,,,,,,18-01-2025,18-01-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800822,500822,C100979,F201497,MAIN_BORROWER,in_progress,CASH,Cash Deposit,pending_update,PENDING_ALLOW_PERM_UPLIFT,175913,0.35,18-11-2023,SGD,Market Price,NOT_PLEDGED,SG,SPV Trustee,,,,,,,18-11-2023,18-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800823,500823,C100519,F200778,MAIN_BORROWER,obsolete,OTHERS,Intellectual Property,pending_complete,PENDING_ALLOW_PERM_UPLIFT,291697,0.29,13-12-2024,EUR,Custody Statement,PARTIAL,US,Custodian Bank,,,,,,,13-12-2024,13-12-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800824,500824,C100266,F200399,MAIN_BORROWER,certification_allowed,INSURANCE,Insurance Bond,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,111997,0.37,26-11-2024,HKD,Third Party Valuer,PARTIAL,HK,Third Party Trustee,,,,,,,26-11-2024,26-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800825,500825,C100798,F201210,MAIN_BORROWER,certification_allowed,MARKETABLE SECURITIES,Government Bonds,pending_update,RECEIVED,239419,0.31,19-10-2025,HKD,Internal Valuation,RELEASED,UK,Zenith Manufacturing Pte Ltd,,,,,,,19-10-2025,19-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800826,500826,C100531,F200798,MAIN_BORROWER,obsolete,MARKETABLE SECURITIES,Government Bonds,completed,AWAITING,489310,0.49,09-05-2024,GBP,Custody Statement,NOT_PLEDGED,UK,SPV Trustee,,,,,,,09-05-2024,09-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800827,500827,C100220,F200331,MAIN_BORROWER,certification_allowed,GUARANTEES,Bank Guarantee,received,PENDING_ALLOW_PERM_UPLIFT,150520,0.04,19-10-2025,INR,Market Price,PARTIAL,SG,Third Party Trustee,,,,,,,19-10-2025,19-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800828,500828,C100308,F200463,MAIN_BORROWER,obsolete,GUARANTEES,Bank Guarantee,pending_update,ALLOW_BULK_PERM_UPLIFT,12090,0.04,05-07-2025,GBP,Internal Valuation,RELEASED,SG,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,,,,,,,05-07-2025,05-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800829,500829,C100516,F200775,MAIN_BORROWER,completed,ASSET BASED,Inventory,awaiting,PENDING_ALLOW_PERM_UPLIFT,110948,0.38,03-05-2024,INR,Market Price,NOT_PLEDGED,IN,SPV Trustee,,,,,,,03-05-2024,03-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800830,500830,C100435,F200659,MAIN_BORROWER,obsolete,INSURANCE,Insurance Bond,received,PENDING_ALLOW_BULK_PERM_UPLIFT,283917,0.24,29-07-2025,EUR,Internal Valuation,PARTIAL,UK,Custodian Bank,,,,,,,29-07-2025,29-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800831,500831,C100227,F200340,MAIN_BORROWER,new,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,completed,PENDING_ALLOW_PERM_UPLIFT,278456,0.25,20-11-2023,INR,Market Price,PLEDGED,US,Custodian Bank,,,,,,,20-11-2023,20-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800832,500832,C100781,F201182,MAIN_BORROWER,completed,PROPERTY,Commercial,pending_update,ALLOW_RELODGE,103734,0.3,14-10-2025,GBP,Market Price,PARTIAL,IN,Merlion Holdings Pte Ltd,,,,,,,14-10-2025,14-10-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800833,500833,C100340,F200518,MAIN_BORROWER,new,CASH,Cash Collateral,completed,RECEIVED,155159,0.29,10-04-2025,GBP,Third Party Valuer,NOT_PLEDGED,US,Custodian Bank,,,,,,,10-04-2025,10-04-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800834,500834,C100060,F200088,MAIN_BORROWER,certification_allowed,INSURANCE,Insurance Bond,pending_complete,PENDING_ALLOW_PERM_UPLIFT,110622,0.17,28-11-2024,SGD,Custody Statement,PLEDGED,UK,Third Party Trustee,,,,,,,28-11-2024,28-11-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800835,500835,C100558,F200845,MAIN_BORROWER,new,MARKETABLE SECURITIES,Government Bonds,received,RECEIVED,61394,0.17,14-11-2023,GBP,Custody Statement,PLEDGED,US,Pacific Exports Pte Ltd,,,,,,,14-11-2023,14-11-2023,,,,,31-12-2024,CMS,SG
LE001,SP001,800836,500836,C100130,F200196,MAIN_BORROWER,in_progress,COMMODITY,Agricultural Produce,awaiting,ALLOW_PERM_UPLIFT,119298,0.38,22-05-2025,SGD,Custody Statement,PARTIAL,US,Third Party Trustee,,,,,,,22-05-2025,22-05-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800837,500837,C100143,F200215,MAIN_BORROWER,obsolete,OTHERS,Intellectual Property,submitted_to_custodian,AWAITING,126648,0.16,20-08-2024,EUR,Third Party Valuer,RELEASED,IN,SPV Trustee,,,,,,,20-08-2024,20-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800838,500838,C100144,F200216,MAIN_BORROWER,new,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note A,pending_complete,PENDING_ALLOW_BULK_PERM_UPLIFT,374252,0.41,24-10-2024,INR,Third Party Valuer,PARTIAL,HK,SPV Trustee,,,,,,,24-10-2024,24-10-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800839,500839,C100168,F200249,MAIN_BORROWER,certification_allowed,ASSET BASED,Receivables,awaiting,AWAITING,188021,0.22,08-06-2025,GBP,Custody Statement,NOT_PLEDGED,HK,Pioneer Energy Pte Ltd,,,,,,,08-06-2025,08-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800840,500840,C100338,F200516,MAIN_BORROWER,deferred,ASSET BASED,Plant & Machinery,submitted_to_custodian,PENDING_ALLOW_TEMP_UPLIFT,13756,0.24,01-06-2025,USD,Third Party Valuer,NOT_PLEDGED,UK,Vertex Finance Pte Ltd,,,,,,,01-06-2025,01-06-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800841,500841,C100281,F200424,MAIN_BORROWER,new,OTHERS,Contracts,received,ALLOW_TEMP_UPLIFT,21491,0.2,22-09-2024,EUR,Internal Valuation,PLEDGED,IN,Third Party Trustee,,,,,,,22-09-2024,22-09-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800842,500842,C100748,F201130,MAIN_BORROWER,new,INSURANCE,Policy Assignment,received,PENDING_ALLOW_PERM_UPLIFT,384438,0.15,27-07-2025,SGD,Custody Statement,RELEASED,IN,SPV Trustee,,,,,,,27-07-2025,27-07-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800843,500843,C100214,F200318,MAIN_BORROWER,completed,ASSET BASED,Inventory,completed,ALLOW_BULK_PERM_UPLIFT,345574,0.49,07-08-2025,INR,Internal Valuation,PARTIAL,SG,SPV Trustee,,,,,,,07-08-2025,07-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800844,500844,C100917,F201391,MAIN_BORROWER,in_progress,COMMODITY,Agricultural Produce,pending_complete,AWAITING,55712,0.41,30-08-2024,HKD,Custody Statement,PLEDGED,HK,Custodian Bank,,,,,,,30-08-2024,30-08-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800845,500845,C100792,F201200,MAIN_BORROWER,new,PROPERTY,Industrial,awaiting,ALLOW_TEMP_UPLIFT,65022,0.17,23-05-2024,EUR,Third Party Valuer,NOT_PLEDGED,AE,SPV Trustee,,,,,,,23-05-2024,23-05-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800846,500846,C100860,F201306,MAIN_BORROWER,certification_allowed,SCB STRUCTURED DEPOSITS/NOTES,Structured Deposit Note B,received,PENDING_ALLOW_PERM_UPLIFT,107714,0.26,25-02-2025,HKD,Market Price,RELEASED,HK,SIMANGGANG SAWMILL COMPANY LTD SINGAPORE,,,,,,,25-02-2025,25-02-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800847,500847,C100875,F201328,MAIN_BORROWER,in_progress,MARKETABLE SECURITIES,Mutual Funds,pending_complete,ALLOW_BULK_PERM_UPLIFT,108526,0.12,14-04-2024,SGD,Market Price,PLEDGED,HK,Custodian Bank,,,,,,,14-04-2024,14-04-2024,,,,,31-12-2024,CMS,SG
LE001,SP001,800848,500848,C100538,F200809,MAIN_BORROWER,deferred,ASSET BASED,Plant & Machinery,received,ALLOW_PERM_UPLIFT,381252,0.17,04-08-2025,EUR,Custody Statement,RELEASED,SG,SPV Trustee,,,,,,,04-08-2025,04-08-2025,,,,,31-12-2024,CMS,SG
LE001,SP001,800849,500849,C100407,F200619,MAIN_BORROWER,obsolete,INSURANCE,Insurance Bond,pending_update,PENDING_ALLOW_BULK_PERM_UPLIFT,802921,0.32,02-04-2024,USD,Internal Valuation,PARTIAL,HK,Custodian Bank,,,,,,,02-04-2024,02-04-2024,,,,,31-12-2024,CMS,SG
