le_id,sub_prof_id,client_id,trade_id,product_group,product_type,counterparty_id,counterparty_name,trade_date,value_date,notional,currency,mth_end,src,cty
LE001,SP001,C100850,409851142,IRS,FX,578685950,SINGAPORE EXCHANGE,2024-09-16,2024-10-11,3005.13,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100494,468716370,StockVsFeeFeePayment,SECURITY,848362992,TEMASEK HOLDINGS,2023-04-13,2023-05-03,76468.62,SGD,2024-12-31,FMPTS,SG
LE001,SP001,C100098,502271249,BOND,FWD,264472266,TEMASEK HOLDINGS,2024-11-24,2024-12-17,422945.94,AUD,2024-12-31,RAZORMM,SG
LE001,SP001,C100939,951977033,Accumulator Swap,SECURITY,938326656,MORGAN STANLEY,2023-12-14,2023-12-21,125955.43,SGD,2024-12-31,FMPTS,SG
LE001,SP001,C100487,395915338,CDS,SWAP,658360212,BNP PARIBAS,2024-06-13,2024-07-08,14637.53,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100919,392179434,OSwP,MM,566404531,SINGAPORE TELECOM,2024-01-24,2024-02-18,207457.33,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100653,139406767,SCF,FX,488313090,GENTING SINGAPORE LTD,2023-11-07,2023-12-01,716037.35,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100344,996944199,Accumulator Swap,OPTION,922309126,SINGAPORE TREASURY,2024-07-03,2024-07-19,6647.4,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100414,540800250,Redemption,SWAP,879454950,STANDARD CHARTERED BANK LTD,2024-08-19,2024-08-28,16956.87,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100127,845105527,UNDERWRITING,IRS,220853189,SINGAPORE TELECOM,2023-08-04,2023-08-16,1879772.26,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100879,154710586,None,FWD,232144692,GENTING SINGAPORE LTD,2024-10-20,2024-10-29,556400.04,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100495,345582133,WHT_PRE_PAID,SECURITY,382212248,BNP PARIBAS,2024-11-10,2024-11-13,234577.06,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100106,243335812,Redemption,BOND,492219007,OCBC BANK,2024-05-27,2024-06-07,53596.09,INR,2024-12-31,RAZORMM,SG
LE001,SP001,C100336,339713698,EQ Swap,IRS,795954125,MITSUBISHI UFJ FINANCIAL GROUP,2023-11-13,2023-11-17,4092213.39,INR,2024-12-31,SABRE,SG
LE001,SP001,C100881,796537714,BOND,MM,329777179,DBS GROUP HOLDINGS,2024-11-12,2024-11-23,2132435.07,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100764,255228002,CDS,BOND,500376095,SINGAPORE TELECOM,2024-07-19,2024-07-20,648638.66,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100045,741887857,Accumulator Swap,MM,488829155,STANDARD CHARTERED BANK SINGAPORE,2023-04-11,2023-05-02,93328.14,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100218,266842246,CF,IRS,774384849,HSBC HOLDINGS PLC,2023-07-18,2023-08-01,251767.63,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100410,896355151,Accumulator Swap,MM,102019663,BARCLAYS BANK,2023-01-19,2023-02-03,217843.43,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100997,966363382,OSwP,FWD,373251640,MITSUBISHI UFJ FINANCIAL GROUP,2024-11-16,2024-12-05,89056.08,AED,2024-12-31,MUREX,SG
LE001,SP001,C100729,412293724,ThirdPartyDeliveryFlow,DERIVATIVE,475057454,GENTING SINGAPORE LTD,2024-08-08,2024-08-19,1769666.86,USD,2024-12-31,SABRE,SG
LE001,SP001,C100195,332735798,RTRS,IRS,500358926,SINGAPORE AIRLINES,2023-02-07,2023-02-11,841753.21,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100776,753353769,OPT,FWD,120717832,UOB LTD,2024-04-16,2024-04-28,16434.67,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100034,212592737,OSwP,FX,511476783,OCBC BANK,2024-08-09,2024-09-04,312323.8,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100696,624932198,CDS,EQUITY,852402145,DBS GROUP HOLDINGS,2023-07-02,2023-07-19,403153.15,HKD,2024-12-31,RAZORMM,SG
LE001,SP001,C100789,205083665,IRS,SWAP,217941910,SINGAPORE TELECOM,2024-08-15,2024-09-10,136554.48,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100245,949824942,CS,MM,531434021,BNP PARIBAS,2023-12-28,2024-01-04,1805779.87,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100131,495152475,LN_BR,DERIVATIVE,738174536,SINGAPORE TREASURY,2023-02-16,2023-03-04,63256.03,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100839,242635234,CDS,DERIVATIVE,330208899,SUMITOMO MITSUI,2023-03-29,2023-04-05,256126.5,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100479,214321801,CLAIMS_PENAL,SECURITY,107839760,UOB LTD,2023-10-06,2023-10-13,134471.7,USD,2024-12-31,SABRE,SG
LE001,SP001,C100871,432739139,WRITE_OFF,MM,782097607,BARCLAYS BANK,2024-09-21,2024-09-29,34953.81,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100532,821954037,AccruedFeesSettlement,BOND,615164216,TEMASEK HOLDINGS,2024-02-28,2024-03-14,421141,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100792,123994565,CLAIMS_PENAL,FX,813171907,DBS BANK LTD,2024-04-12,2024-05-04,1219398.01,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100178,775265845,CS,BOND,702068340,JPMORGAN CHASE AND CO,2024-02-04,2024-03-02,24536.05,USD,2024-12-31,SABRE,SG
LE001,SP001,C100907,467976839,Redemption,EQUITY,354782376,MITSUBISHI UFJ FINANCIAL GROUP,2024-08-28,2024-09-06,257309.57,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100979,643936013,CF,EQUITY,560811579,TEMASEK HOLDINGS,2023-04-17,2023-04-20,617050.3,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100084,310586614,WRITE_OFF,FWD,383311170,MORGAN STANLEY,2023-11-27,2023-12-25,69403.59,EUR,2024-12-31,FMPTS,SG
LE001,SP001,C100776,216184697,RTRS,DERIVATIVE,709465264,JPMORGAN CHASE AND CO,2023-12-08,2024-01-03,231638.57,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100185,914732842,OTC Option,MM,383581591,SUMITOMO MITSUI,2024-01-22,2024-02-21,49563.93,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100681,502421988,OTC Option,IRS,407530609,UOB LTD,2023-04-23,2023-05-10,363168.71,SGD,2024-12-31,SABRE,SG
LE001,SP001,C100147,920891039,EQ Swap,FWD,329597323,SINGAPORE AIRLINES,2024-04-05,2024-04-12,24146.22,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100857,162211193,TripartySBLFOP,DERIVATIVE,986405524,SINGAPORE EXCHANGE,2023-04-13,2023-05-06,15570.01,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100961,875539066,CS,DERIVATIVE,423097753,HSBC HOLDINGS PLC,2024-07-03,2024-07-28,1268023.42,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100677,186190530,COUPON_ADJUS,EQUITY,820223816,JPMORGAN CHASE AND CO,2023-06-19,2023-06-20,932758.46,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100189,660737567,UNDERWRITING,OPTION,360848471,GENTING SINGAPORE LTD,2023-10-01,2023-10-03,63703.4,SGD,2024-12-31,RAZORFX,SG
LE001,SP001,C100493,575577319,WRITE_OFF,DERIVATIVE,322327712,SINGAPORE AIRLINES,2023-01-12,2023-01-19,361420.4,USD,2024-12-31,SABRE,SG
LE001,SP001,C100677,935060540,IRS,IRS,603276564,MITSUBISHI UFJ FINANCIAL GROUP,2023-02-17,2023-03-13,1084482.44,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100147,814051336,SCF,EQUITY,216401532,SINGAPORE EXCHANGE,2023-08-31,2023-09-25,359202.49,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100189,895065665,BOND,FX,618813636,SINGAPORE TREASURY,2024-10-31,2024-11-16,177162.22,SGD,2024-12-31,FMPTS,SG
LE001,SP001,C100050,200726798,RTRS,SWAP,144878805,BARCLAYS BANK,2024-07-12,2024-07-29,41899.17,INR,2024-12-31,SABRE,SG
LE001,SP001,C100907,805202155,Accumulator Swap,FWD,637948812,SINGAPORE AIRLINES,2024-08-11,2024-08-19,289057.38,USD,2024-12-31,MUREX,SG
LE001,SP001,C100305,988102787,WRITE_OFF,EQUITY,419301850,GENTING SINGAPORE LTD,2024-02-15,2024-02-24,407184.4,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100803,217239993,StockVsFeeFeePayment,EQUITY,139733784,GENTING SINGAPORE LTD,2023-08-25,2023-09-14,345334.06,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100133,368620831,TripartySecurityMargin,SECURITY,872361966,MITSUBISHI UFJ FINANCIAL GROUP,2024-10-22,2024-10-23,51478.55,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100572,461091943,ThirdPartyDeliveryFlow,SECURITY,583858741,DBS BANK LTD,2023-05-07,2023-05-25,389664.98,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100977,716186261,CashDividend,OPTION,526389360,SINGAPORE EXCHANGE,2023-05-26,2023-06-14,22062.93,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100612,111569188,FWD,IRS,288067527,HSBC HOLDINGS PLC,2023-12-07,2024-01-06,117035.48,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100178,367327585,IRS,SWAP,938548183,GENTING SINGAPORE LTD,2023-06-25,2023-07-08,22506.27,USD,2024-12-31,MUREX,SG
LE001,SP001,C100811,221420441,CS,SECURITY,889168576,STANDARD CHARTERED BANK LTD,2024-07-17,2024-08-09,67097,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100236,396722545,ASIAN,FX,252003776,DBS GROUP HOLDINGS,2023-08-26,2023-09-02,766604.03,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100370,911754549,ASIAN,IRS,306291716,DBS GROUP HOLDINGS,2024-10-16,2024-10-19,1514719.42,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100587,581717649,UNDERWRITING,BOND,190689340,MITSUBISHI UFJ FINANCIAL GROUP,2023-11-15,2023-11-26,3257523.34,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100154,333723697,LN_BR,FWD,127915457,MORGAN STANLEY,2023-03-25,2023-04-04,13801.41,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100592,683127510,UNDERWRITING,OPTION,193179911,TEMASEK HOLDINGS,2023-12-05,2023-12-17,65218.89,AED,2024-12-31,SABRE,SG
LE001,SP001,C100083,112814508,AccruedFeesSettlement,BOND,967611451,DBS GROUP HOLDINGS,2024-04-09,2024-04-13,49933.13,AED,2024-12-31,FMPTS,SG
LE001,SP001,C100914,621765989,SWLEG,OPTION,135066620,SINGAPORE TELECOM,2024-02-25,2024-03-13,25982.18,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100986,715393034,Accumulator Swap,FWD,239124162,SUMITOMO MITSUI,2024-01-27,2024-01-28,19895.48,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100244,521079032,COUPON_ADJUS,DERIVATIVE,968819669,BNP PARIBAS,2024-10-11,2024-11-01,1344401.12,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100475,581270450,OPT,DERIVATIVE,377956992,HSBC HOLDINGS PLC,2024-07-24,2024-08-08,160315.88,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100964,816434001,CS,FX,110082373,SINGAPORE AIRLINES,2023-10-14,2023-10-22,215788.75,AUD,2024-12-31,RAZORMM,SG
LE001,SP001,C100181,804433763,FWD,OPTION,185930369,MITSUBISHI UFJ FINANCIAL GROUP,2023-08-31,2023-09-02,123617.21,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100798,383679007,SWAP,MM,457911424,MITSUBISHI UFJ FINANCIAL GROUP,2023-09-28,2023-10-26,5361371.5,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100742,100346058,Accumulator Swap,DERIVATIVE,401620687,SINGAPORE EXCHANGE,2023-02-14,2023-03-05,39211.39,AUD,2024-12-31,FMPTS,SG
LE001,SP001,C100865,961133227,TripartySBLFOP,FWD,681325221,UOB LTD,2023-12-19,2024-01-01,271326.97,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100735,410859082,WRITE_OFF,MM,155259447,OCBC BANK,2024-08-31,2024-09-25,1191082.52,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100976,420937033,SCF,EQUITY,993305015,HSBC HOLDINGS PLC,2023-04-18,2023-04-22,75705.61,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100349,718615243,SCF,EQUITY,429288079,OCBC BANK,2024-01-06,2024-01-16,993782.19,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100215,595354376,BRRD_NOS_ADJ,DERIVATIVE,706958746,OCBC BANK,2023-06-05,2023-06-11,415396.37,INR,2024-12-31,SABRE,SG
LE001,SP001,C100519,417874061,ASIAN,BOND,388152727,STANDARD CHARTERED BANK LTD,2023-07-28,2023-08-16,199641.96,USD,2024-12-31,SABRE,SG
LE001,SP001,C100740,376833320,OPT,DERIVATIVE,474601470,SINGAPORE TREASURY,2023-01-12,2023-02-08,91939.3,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100487,733650216,Redemption,EQUITY,172670133,CITIBANK N.A.,2024-06-15,2024-06-20,105362.04,INR,2024-12-31,SABRE,SG
LE001,SP001,C100775,136260273,OSwP,MM,589857352,OCBC BANK,2024-09-02,2024-09-14,3854514.92,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100479,802500403,TripartySBLFOP,SECURITY,706665007,SINGAPORE TREASURY,2023-05-28,2023-06-10,268575.59,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100126,732712642,Redemption,MM,174903247,UOB LTD,2023-02-26,2023-03-13,741751.09,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100206,239604093,SWAP,SWAP,301252876,DBS BANK LTD,2024-02-21,2024-03-10,23177.12,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100631,276054417,AccruedFeesSettlement,OPTION,834880588,BNP PARIBAS,2023-02-23,2023-03-21,23486.39,EUR,2024-12-31,MUREX,SG
LE001,SP001,C100854,732849071,AccruedFeesSettlement,IRS,400565023,SINGAPORE AIRLINES,2023-01-24,2023-02-19,1095345.34,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100195,505708913,COUPON_ADJUS,OPTION,830199142,STANDARD CHARTERED BANK LTD,2024-02-13,2024-03-04,11855.04,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100139,466171220,OSwP,DERIVATIVE,520678942,GENTING SINGAPORE LTD,2023-05-24,2023-06-13,156407.82,AUD,2024-12-31,RAZORFX,SG
LE001,SP001,C100259,643150489,EQ Swap,OPTION,617966819,DBS BANK LTD,2023-02-03,2023-03-01,62369.58,INR,2024-12-31,RAZORMM,SG
LE001,SP001,C100984,670224031,EQ Swap,IRS,670917179,MITSUBISHI UFJ FINANCIAL GROUP,2023-12-15,2023-12-23,310141.64,SGD,2024-12-31,RAZORFX,SG
LE001,SP001,C100542,721328532,CF,FX,374797453,MORGAN STANLEY,2024-01-06,2024-01-18,48295.23,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100373,961314082,FXD,BOND,365838378,OCBC BANK,2024-02-25,2024-03-21,448904.62,AUD,2024-12-31,MUREX,SG
LE001,SP001,C100406,457578936,SWLEG,MM,698214656,SINGAPORE TREASURY,2024-07-17,2024-08-03,660473.63,AED,2024-12-31,SABRE,SG
LE001,SP001,C100909,129434510,Redemption,FX,345548527,TEMASEK HOLDINGS,2023-05-14,2023-05-20,144576.64,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100944,180703238,SCF,FX,199890239,DBS GROUP HOLDINGS,2023-11-30,2023-12-18,18343.59,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100941,324248317,DailyPenalties,DERIVATIVE,970922713,MITSUBISHI UFJ FINANCIAL GROUP,2024-08-02,2024-08-19,185460.72,AED,2024-12-31,MUREX,SG
LE001,SP001,C100581,657695689,RTRS,OPTION,987304124,UOB LTD,2023-09-15,2023-10-11,251127.34,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100307,489009216,SWAP,SWAP,718772988,HSBC HOLDINGS PLC,2024-04-30,2024-05-30,175181.28,INR,2024-12-31,RAZORMM,SG
LE001,SP001,C100004,223324899,CS,FX,351743905,CITIBANK N.A.,2023-07-07,2023-07-25,11528.4,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100346,120815706,OTC Option,FWD,853319895,DBS BANK LTD,2023-07-03,2023-07-20,91288.11,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100740,835271285,StockVsFeeFeePayment,SWAP,122765715,JPMORGAN CHASE AND CO,2024-11-28,2024-12-04,5575.46,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100510,625165383,BOND,IRS,493605858,SUMITOMO MITSUI,2023-03-10,2023-03-23,285219.8,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100327,765198077,DailyPenalties,FWD,159650257,SUMITOMO MITSUI,2024-02-20,2024-03-05,583803.9,EUR,2024-12-31,FMPTS,SG
LE001,SP001,C100282,798183390,SWLEG,FWD,481727800,MORGAN STANLEY,2024-02-20,2024-03-13,19197.37,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100752,283406035,None,OPTION,874501344,SINGAPORE AIRLINES,2023-02-26,2023-03-14,22000.32,HKD,2024-12-31,RAZORMM,SG
LE001,SP001,C100923,682883878,CLAIMS_PENAL,OPTION,114384731,TEMASEK HOLDINGS,2024-01-17,2024-02-03,149766.96,AED,2024-12-31,MUREX,SG
LE001,SP001,C100343,355451415,TripartySBLFOP,EQUITY,674353853,STANDARD CHARTERED BANK LTD,2024-03-12,2024-03-14,36111.19,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100350,578281347,BRRD_NOS_ADJ,OPTION,244506497,SINGAPORE AIRLINES,2024-05-12,2024-05-15,28020.56,AUD,2024-12-31,SABRE,SG
LE001,SP001,C100739,637050887,CashDividend,SECURITY,781039881,OCBC BANK,2023-01-08,2023-01-12,582668.38,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100132,214737306,CS,MM,754235618,MITSUBISHI UFJ FINANCIAL GROUP,2024-11-16,2024-11-21,117645.18,USD,2024-12-31,SABRE,SG
LE001,SP001,C100741,476236519,StockVsFee,SECURITY,240333563,DBS BANK LTD,2023-05-03,2023-05-31,197449.67,EUR,2024-12-31,SABRE,SG
LE001,SP001,C100851,874028813,LN_BR,SWAP,355845761,BNP PARIBAS,2023-06-02,2023-06-21,146242.7,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100548,388463427,CLAIMS_PENAL,MM,728665727,GENTING SINGAPORE LTD,2024-06-01,2024-06-07,464171.75,SGD,2024-12-31,RAZORMM,SG
LE001,SP001,C100661,778210562,BOND,BOND,970325826,HSBC HOLDINGS PLC,2023-03-21,2023-04-04,379596.42,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100850,576345964,StockVsFeeFeePayment,IRS,745900774,MORGAN STANLEY,2023-01-20,2023-02-18,172670.6,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100596,593374086,Accumulator Swap,FWD,950099000,BARCLAYS BANK,2023-07-07,2023-07-17,93346.47,AED,2024-12-31,MUREX,SG
LE001,SP001,C100182,542430393,WRITE_OFF,EQUITY,239893582,SINGAPORE TELECOM,2024-09-07,2024-09-10,228467.1,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100304,422529668,SCF,MM,353010546,SINGAPORE TREASURY,2024-04-17,2024-05-03,486575.47,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100507,305373896,Accumulator Swap,OPTION,776097190,GENTING SINGAPORE LTD,2023-11-08,2023-11-28,32980.82,AED,2024-12-31,SABRE,SG
LE001,SP001,C100228,276942899,OPT,BOND,611694813,HSBC HOLDINGS PLC,2023-12-12,2024-01-10,211643.88,INR,2024-12-31,RAZORMM,SG
LE001,SP001,C100950,656764528,TripartySecurityMargin,SWAP,758615338,TEMASEK HOLDINGS,2023-02-18,2023-03-15,18252.38,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100641,673314731,SWLEG,IRS,234605410,BARCLAYS BANK,2024-04-27,2024-05-16,256399,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100494,132825556,None,SECURITY,408250309,STANDARD CHARTERED BANK LTD,2024-09-07,2024-09-10,93498.33,INR,2024-12-31,RAZORMM,SG
LE001,SP001,C100128,344871677,SCF,EQUITY,236842815,BARCLAYS BANK,2023-06-21,2023-07-04,63053.55,INR,2024-12-31,MUREX,SG
LE001,SP001,C100609,492954460,COUPON_ADJUS,SECURITY,265130452,DBS BANK LTD,2023-08-15,2023-08-29,375592.29,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100477,916553446,StockVsFeeFeePayment,IRS,991403502,DBS BANK LTD,2023-04-13,2023-05-05,353826.41,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100318,359552189,CashDividend,FWD,907606463,OCBC BANK,2023-07-08,2023-08-04,153192.18,EUR,2024-12-31,FMPTS,SG
LE001,SP001,C100649,170688266,COUPON_ADJUS,MM,452465217,SINGAPORE TREASURY,2024-08-08,2024-09-03,153205.7,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100540,170625726,CF,IRS,235155873,DBS GROUP HOLDINGS,2023-08-17,2023-08-24,456100.61,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100631,891306642,FixedRateCouponPaym,MM,960203946,BARCLAYS BANK,2023-06-17,2023-06-23,549100.54,JPY,2024-12-31,RAZORMM,SG
LE001,SP001,C100020,548025536,SWAP,MM,945589539,MITSUBISHI UFJ FINANCIAL GROUP,2023-03-26,2023-04-07,478401.66,JPY,2024-12-31,SABRE,SG
LE001,SP001,C100332,947873719,WRITE_OFF,SWAP,563079298,MORGAN STANLEY,2023-11-05,2023-11-20,22230.39,JPY,2024-12-31,FMPTS,SG
LE001,SP001,C100442,111379275,TripartySecurityMargin,OPTION,253813016,DBS GROUP HOLDINGS,2024-07-30,2024-07-31,71627.63,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100500,422781818,FWD,EQUITY,172535210,BARCLAYS BANK,2023-11-05,2023-11-10,430792.75,AED,2024-12-31,SABRE,SG
LE001,SP001,C100410,367812193,OTC Option,BOND,378966292,DBS BANK LTD,2023-10-18,2023-10-24,270853.13,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100968,764907326,RTRS,SECURITY,254198191,DBS BANK LTD,2024-03-19,2024-04-03,17811.13,HKD,2024-12-31,RAZORMM,SG
LE001,SP001,C100019,713003868,AccruedFeesSettlement,SECURITY,310939708,BARCLAYS BANK,2023-08-25,2023-09-16,330590.76,INR,2024-12-31,SABRE,SG
LE001,SP001,C100525,397616114,OTC Option,OPTION,893862134,TEMASEK HOLDINGS,2023-07-07,2023-08-02,851740.56,HKD,2024-12-31,MUREX,SG
LE001,SP001,C100252,603380764,AccruedFeesSettlement,BOND,590349545,CITIBANK N.A.,2023-09-12,2023-10-09,168038.59,SGD,2024-12-31,MUREX,SG
LE001,SP001,C100185,121146078,SCF,OPTION,397677952,GENTING SINGAPORE LTD,2023-09-12,2023-10-03,24991.91,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100022,346963592,CS,IRS,208953506,MORGAN STANLEY,2023-06-06,2023-06-16,435980.64,AED,2024-12-31,RAZORMM,SG
LE001,SP001,C100355,780259508,CDS,BOND,304953071,OCBC BANK,2023-06-11,2023-06-13,402758.21,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100098,148127667,OTC Option,FWD,529240240,DBS BANK LTD,2023-05-09,2023-05-17,250517.03,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100879,979237335,SWLEG,MM,860962737,UOB LTD,2024-01-10,2024-01-22,52301.03,HKD,2024-12-31,SABRE,SG
LE001,SP001,C100969,635428127,None,SECURITY,386445481,DBS BANK LTD,2023-10-07,2023-10-12,694393.67,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100832,466026739,IRS,IRS,176457313,UOB LTD,2024-08-30,2024-09-19,578126.9,EUR,2024-12-31,RAZORMM,SG
LE001,SP001,C100789,499712780,StockVsFeeFeePayment,SWAP,444393994,BNP PARIBAS,2024-06-06,2024-07-02,50484.63,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100732,654987626,StockVsFee,SECURITY,197853427,BNP PARIBAS,2023-12-20,2024-01-18,416771.55,USD,2024-12-31,RAZORMM,SG
LE001,SP001,C100341,897707007,AccruedFeesSettlement,IRS,756314349,SUMITOMO MITSUI,2023-03-12,2023-04-01,1023045.71,AED,2024-12-31,RAZORFX,SG
LE001,SP001,C100816,843036351,RTRS,BOND,484337635,MITSUBISHI UFJ FINANCIAL GROUP,2023-05-05,2023-06-03,834017.77,INR,2024-12-31,FMPTS,SG
LE001,SP001,C100860,347620008,Redemption,DERIVATIVE,778393963,JPMORGAN CHASE AND CO,2023-10-12,2023-10-26,60722.82,JPY,2024-12-31,RAZORFX,SG
LE001,SP001,C100672,941635335,CS,FWD,899916756,SINGAPORE TREASURY,2023-05-18,2023-06-15,160201.84,SGD,2024-12-31,SABRE,SG
LE001,SP001,C100446,491576348,CS,OPTION,439240933,JPMORGAN CHASE AND CO,2023-01-10,2023-02-07,55402.15,USD,2024-12-31,FMPTS,SG
LE001,SP001,C100828,178552321,OTC Option,FX,410485095,JPMORGAN CHASE AND CO,2023-02-26,2023-03-09,65345.83,INR,2024-12-31,SABRE,SG
LE001,SP001,C100709,484935752,SWAP,SECURITY,578236644,OCBC BANK,2023-03-21,2023-03-31,295125.54,JPY,2024-12-31,MUREX,SG
LE001,SP001,C100938,553611051,SWLEG,DERIVATIVE,145132431,TEMASEK HOLDINGS,2023-02-08,2023-02-12,220727.48,USD,2024-12-31,RAZORFX,SG
LE001,SP001,C100537,405511316,SWAP,FWD,153746317,CITIBANK N.A.,2024-09-06,2024-09-11,250208.29,AED,2024-12-31,SABRE,SG
LE001,SP001,C100395,637769206,CashDividend,DERIVATIVE,737691844,CITIBANK N.A.,2023-02-09,2023-02-18,240666.31,INR,2024-12-31,RAZORFX,SG
LE001,SP001,C100540,360997634,CF,FWD,537691284,STANDARD CHARTERED BANK SINGAPORE,2024-04-29,2024-05-22,15623.71,HKD,2024-12-31,RAZORFX,SG
LE001,SP001,C100390,977569419,LN_BR,EQUITY,739826131,DBS BANK LTD,2023-12-25,2024-01-15,160879.54,USD,2024-12-31,SABRE,SG
LE001,SP001,C100035,458706412,IRS,DERIVATIVE,675850774,MORGAN STANLEY,2024-01-25,2024-02-10,338508.04,EUR,2024-12-31,SABRE,SG
LE001,SP001,C100114,112918749,SCF,SWAP,867226818,MITSUBISHI UFJ FINANCIAL GROUP,2023-06-10,2023-07-07,261727.13,USD,2024-12-31,SABRE,SG
LE001,SP001,C100289,822874740,WHT_PRE_PAID,MM,265718942,CITIBANK N.A.,2024-04-14,2024-04-21,587730.09,HKD,2024-12-31,FMPTS,SG
LE001,SP001,C100618,119050984,FWD,DERIVATIVE,339740916,STANDARD CHARTERED BANK LTD,2024-06-30,2024-07-08,88814.41,USD,2024-12-31,FMPTS,SG
